"","X","alpha","Ecoregion_NARS","Year","PropID","AreaSampTot_m2","Agency","Gen_ID_Prop","SiteNumber","landuse","Latitude_dd","Longitude_dd"
"6710",6710,22,"WMT",23,0.0868,1.25,"USGS",0.817073170731707,"USGS-453506123125700","Forest_Wetland",45.5848343555175,-123.217055642523
"6711",6711,22,"WMT",12,0.0496,1.25,"USGS",0.741666666666667,"USGS-454321122352300","Urban",45.7223386839068,-122.590930555635
"6712",6712,20,"WMT",12,0.0298,1.25,"USGS",0.737341772151899,"USGS-454510122424900","Urban",45.7505,-122.716777777778
"6713",6713,21,"WMT",23,0.0248,1.25,"USGS",0.697885196374622,"USGS-454510122424900","Urban",45.7505,-122.716777777778
"6714",6714,17,"WMT",23,0.0227,1.25,"USGS",0.817891373801917,"USGS-454533122321200","Urban",45.7598888888889,-122.535972222222
"6715",6715,12,"WMT",12,0.0496,1.25,"USGS",0.802588996763754,"USGS-454543122524900","Urban",45.7617808872906,-122.881492952127
"6716",6716,16,"WMT",12,0.0397,1.25,"USGS",0.797843665768194,"USGS-454549122295800","Agriculture",45.7634496324853,-122.500652164772
"6717",6717,20,"WMT",23,0.2917,1.25,"USGS",0.862573099415205,"USGS-454558122255200","Urban",45.7661111111111,-122.431244444444
"6718",6718,21,"NPL",8,0.0198,1.25,"USGS",0.427027027027027,"USGS-454634109463401","Other",45.7579928102355,-109.771295391515
"6719",6719,16,"WMT",23,0.0198,1.25,"USGS",0.673352435530086,"USGS-454904122441800","Urban",45.8179444444444,-122.738722222222
"6720",6720,25,"WMT",12,0.0714,1.25,"USGS",0.754335260115607,"USGS-455122122310600","Forest_Wetland",45.8513333333333,-122.522119444444
"6721",6721,22,"WMT",23,0.0714,1.25,"USGS",0.866492146596859,"USGS-455122122310600","Forest_Wetland",45.8513333333333,-122.522119444444
"6722",6722,18,"NPL",8,0.25,1.25,"USGS",0.768802228412256,"USGS-460600105073801","Other",46.1000010543421,-105.127752856151
"6723",6723,10,"XER",8,0.0149,1.25,"USGS",0.717791411042945,"USGS-461141119510100","Agriculture",46.1944907482074,-119.851402693937
"6724",6724,8,"XER",8,0.0248,1.25,"USGS",0.79940119760479,"USGS-461315119452400","Agriculture",46.2207581181331,-119.757963642776
"6725",6725,13,"XER",11,0.0397,1.25,"USGS",0.59846547314578,"USGS-461315119452400","Agriculture",46.2207581181331,-119.757963642776
"6726",6726,11,"XER",8,0.0496,1.25,"USGS",0.828644501278772,"USGS-461517119402500","Agriculture",46.2546640103657,-119.674711100795
"6727",6727,13,"XER",11,0.0868,1.25,"USGS",0.829411764705882,"USGS-461517119402500","Agriculture",46.2546640103657,-119.674711100795
"6728",6728,13,"XER",8,0.1429,1.25,"USGS",0.696808510638298,"USGS-462018120012000","Agriculture",46.3382143831791,-120.023237955984
"6729",6729,19,"XER",11,0.2381,1.25,"USGS",0.411003236245955,"USGS-462023120075200","Agriculture",46.339471794673,-120.132142585911
"6730",6730,18,"XER",8,0.125,1.25,"USGS",0.61436170212766,"USGS-462047120085300","Agriculture",46.3463105323664,-120.149185061334
"6731",6731,19,"XER",8,0.0142,1.25,"USGS",0.666666666666667,"USGS-463147120455700","Other",46.5295800854576,-120.766965709719
"6732",6732,12,"XER",8,0.0198,1.25,"USGS",0.789625360230548,"USGS-463254120352800","Agriculture",46.5481816155467,-120.592428090618
"6733",6733,19,"TPL",2,0.125,1.25,"USGS",0.640198511166253,"USGS-465149096280401","Agriculture",46.8635720369783,-96.4681251897561
"6734",6734,12,"XER",1,0.03125,0.75,"USGS",0.496696035242291,"USGS-465406119165500","Other",46.9015298508379,-119.283074538332
"6735",6735,15,"XER",8,0.072925,1.25,"USGS",0.839181286549708,"USGS-465428120213500","Agriculture",46.9076272623113,-120.360896867701
"6736",6736,23,"XER",2,0.125,0.75,"USGS",0.369068541300527,"USGS-465537116422500","Other",46.9268413793737,-116.707937749824
"6737",6737,12,"XER",3,0.0625,0.75,"USGS",0.331476323119777,"USGS-465537116422500","Other",46.9268413793737,-116.707937749824
"6738",6738,20,"WMT",2,0.0625,0.75,"USGS",0.477333333333333,"USGS-465637116381400","Forest_Wetland",46.9435097173479,-116.638214987671
"6739",6739,15,"WMT",3,0.125,0.75,"USGS",0.356294536817102,"USGS-465637116381400","Forest_Wetland",46.9435097173479,-116.638214987671
"6740",6740,18,"XER",8,0.1667,1.25,"USGS",0.577712609970675,"USGS-465640120265700","Agriculture",46.9442958818964,-120.450297159487
"6741",6741,13,"XER",8,0.02605,1.25,"USGS",0.770935960591133,"USGS-465647120265700","Agriculture",46.9462792109955,-120.450252726066
"6742",6742,15,"XER",11,0.0496,1.25,"USGS",0.582802547770701,"USGS-465647120265700","Agriculture",46.9462792109955,-120.450252726066
"6743",6743,13,"XER",8,0.02975,1.25,"USGS",0.849840255591054,"USGS-465708120270500","Agriculture",46.9522208425576,-120.452672283001
"6744",6744,17,"XER",11,0.0496,1.25,"USGS",0.504451038575668,"USGS-465708120270500","Agriculture",46.9522208425576,-120.452672283001
"6745",6745,17,"XER",8,0.0298,1.25,"USGS",0.589285714285714,"USGS-465907120202800","Other",46.9851023313546,-120.342432997562
"6746",6746,17,"XER",1,0.056174293059126,0.75,"USGS",0.709511568123393,"USGS-465950117371000","Agriculture",46.9971094653853,-117.620477252596
"6747",6747,13,"XER",1,0.126182033096927,1.25,"USGS",0.828888888888889,"USGS-470207119062700","Agriculture",47.0351427507733,-119.10862318966
"6748",6748,12,"XER",1,0.0170507444168734,0.75,"USGS",0.787654320987654,"USGS-471745118161900","Other",47.2957085607315,-118.273027588361
"6749",6749,19,"WMT",23,0.3333,1.25,"USGS",0.756172839506173,"USGS-472131122072500","Urban",47.3584340406693,-122.124840071677
"6750",6750,10,"WMT",8,0.0142,1.25,"USGS",0.365030674846626,"USGS-472304115235900","Forest_Wetland",47.3843743966412,-115.400704983062
"6751",6751,15,"WMT",8,0.0248,1.25,"USGS",0.479784366576819,"USGS-472510115360800","Forest_Wetland",47.419374232845,-115.603210037119
"6752",6752,19,"WMT",8,0.0298,1.25,"USGS",0.373219373219373,"USGS-473705115573300","Forest_Wetland",47.6179812421099,-115.960166430227
"6753",6753,13,"WMT",8,0.0608,1.25,"USGS",0.842900302114804,"USGS-473733115513000","Forest_Wetland",47.6257609994134,-115.859331748986
"6754",6754,15,"WMT",8,0.0694,1.25,"USGS",0.644970414201183,"USGS-473925115530200","Forest_Wetland",47.6568710508755,-115.884888903713
"6755",6755,19,"WMT",8,0.0347,1.25,"USGS",0.689295039164491,"USGS-474206115513400","Forest_Wetland",47.7015930500538,-115.86044579237
"6756",6756,22,"TPL",2,0.125,1.25,"USGS",0.57421875,"USGS-475331096144601","Agriculture",47.891911781559,-96.2403234605184
"6757",6757,27,"SAP",12,1,0.836,"EPA",0.947368421052632,"VAEQ99-0421","Forest_Wetland",36.998699,-80.383104
"6758",6758,15,"SAP",12,0.1,1.022,"EPA",0.95264116575592,"VAEQ99-0425","Agriculture",38.784367,-77.970492
"6759",6759,28,"SAP",12,0.933,1.022,"EPA",0.886690647482014,"VAEQ99-0426","Forest_Wetland",36.792348,-80.165264
"6760",6760,25,"SAP",12,0.633,1.022,"EPA",0.674576271186441,"VAEQ99-0427","Forest_Wetland",36.872093,-82.473416
"6761",6761,25,"SAP",12,0.1,1.022,"EPA",0.936781609195402,"VAEQ99-0434","Forest_Wetland",37.222551,-78.424088
"6762",6762,39,"SAP",12,0.3,0.929,"EPA",0.745487364620939,"VAEQ99-0436","Forest_Wetland",36.748189,-79.216665
"6763",6763,29,"SAP",12,1,0.836,"EPA",0.818604651162791,"VAEQ99-0437","Forest_Wetland",37.04755,-80.727471
"6764",6764,35,"SAP",12,0.367,1.022,"EPA",0.8690036900369,"VAEQ99-0441","Forest_Wetland",37.228074,-79.356143
"6765",6765,22,"SAP",12,0.333,1.022,"EPA",0.916349809885932,"VAEQ99-0442","Agriculture",36.744917,-81.646055
"6766",6766,47,"SAP",12,1,1.022,"EPA",0.858333333333333,"VAEQ99-0443","Forest_Wetland",38.150285,-78.5873
"6767",6767,25,"SAP",12,1,1.022,"EPA",0.708333333333333,"VAEQ99-0445","Forest_Wetland",36.59609,-77.772776
"6768",6768,40,"SAP",12,0.333,1.022,"EPA",0.905454545454545,"VAEQ99-0446","Forest_Wetland",36.557967,-78.926921
"6769",6769,27,"SAP",12,0.9,1.022,"EPA",0.849223946784922,"VAEQ99-0447","Agriculture",36.688988,-80.531314
"6770",6770,22,"CPL",12,0.567,1.022,"EPA",0.949019607843137,"VAEQ99-0448","Forest_Wetland",37.594372,-76.59531
"6771",6771,36,"SAP",12,0.2,1.022,"EPA",0.935714285714286,"VAEQ99-0449","Agriculture",37.17479,-79.096493
"6772",6772,27,"SAP",12,0.333,1.022,"EPA",0.857843137254902,"VAEQ99-0451","Forest_Wetland",37.049217,-79.829901
"6773",6773,19,"SAP",12,0.067,1.022,"EPA",0.83001808318264,"VAEQ99-0455","Forest_Wetland",39.04457,-77.659837
"6774",6774,52,"SAP",12,0.4,1.022,"EPA",0.825263157894737,"VAEQ99-0456","Forest_Wetland",37.111161,-79.605376
"6775",6775,22,"SAP",12,1,0.372,"EPA",0.754901960784314,"VAEQ99-0464","Forest_Wetland",37.477765,-78.882214
"6776",6776,28,"SAP",12,0.367,1.022,"EPA",0.863636363636364,"VAEQ99-0467","Forest_Wetland",36.606807,-82.738622
"6777",6777,50,"SAP",12,0.3,1.022,"EPA",0.873456790123457,"VAEQ99-0468","Agriculture",38.449487,-78.304888
"6778",6778,38,"SAP",12,0.4,1.022,"EPA",0.937984496124031,"VAEQ99-0475","Forest_Wetland",39.021724,-78.459793
"6779",6779,29,"SAP",12,1,1.022,"EPA",0.784565916398714,"VAEQ99-0476","Forest_Wetland",37.620492,-80.186796
"6780",6780,41,"SAP",12,0.267,1.022,"EPA",0.820952380952381,"VAEQ99-0478","Forest_Wetland",37.996557,-79.711857
"6781",6781,28,"SAP",12,1,1.022,"EPA",0.625560538116592,"VAEQ99-0479","Forest_Wetland",37.391419,-78.047644
"6782",6782,28,"SAP",12,0.2,1.022,"EPA",0.929602888086643,"VAEQ99-0482","Agriculture",36.765333,-81.621302
"6783",6783,31,"SAP",12,1,1.022,"EPA",0.84412955465587,"VAEQ99-0483","Forest_Wetland",37.866973,-78.822007
"6784",6784,30,"SAP",12,0.433,1.022,"EPA",0.693570451436389,"VAEQ99-0484","Forest_Wetland",37.689468,-78.345295
"6785",6785,32,"SAP",12,1,1.022,"EPA",0.812646370023419,"VAEQ99-0486","Forest_Wetland",36.650152,-80.447372
"6786",6786,49,"SAP",12,0.333,1.022,"EPA",0.808193668528864,"VAEQ99-0487","Forest_Wetland",36.984827,-81.187518
"6787",6787,39,"SAP",12,0.5,1.022,"EPA",0.82952182952183,"VAEQ99-HB13","Forest_Wetland",37.415278,-78.636111
"6788",6788,39,"SAP",12,0.333,1.022,"EPA",0.813780260707635,"VAEQ99-VA32","Forest_Wetland",37.84505,-78.22958
"6789",6789,25,"SAP",12,0.233,1.022,"EPA",0.884758364312268,"VAEQ99-VA66","Forest_Wetland",36.806667,-82.444722
"6790",6790,28,"SAP",12,0.1,1.022,"EPA",0.926782273603083,"VAEQ99-VA99","Forest_Wetland",37.36888889,-78.64555556
"6791",6791,38,"WMT",8,0.65,1.022,"EPA",0.74108818011257,"WAZP99-0539","Other",34.52014,-111.78366
"6792",6792,16,"XER",8,0.1,1.022,"EPA",0.536203522504892,"WAZP99-0551","Other",33.71258,-110.84657
"6793",6793,29,"XER",9,0.1354,1.022,"EPA",0.734657039711191,"WAZP99-0551","Other",33.71258,-110.84657
"6794",6794,36,"WMT",8,0.0667,1.022,"EPA",0.865580448065173,"WAZP99-0569","Forest_Wetland",33.59193,-109.32201
"6795",6795,21,"WMT",8,0.075,0.929,"EPA",0.812619502868069,"WAZP99-0598","Forest_Wetland",34.29193,-110.81325
"6796",6796,21,"WMT",8,0.2,1.022,"EPA",0.539553752535497,"WAZP99-0605","Other",33.46021,-109.1817
"6797",6797,30,"WMT",8,0.9,1.022,"EPA",0.679640718562874,"WAZP99-0619","Other",34.67929,-111.95341
"6798",6798,16,"WMT",9,0.2333,1.022,"EPA",0.738819320214669,"WAZP99-0632","Forest_Wetland",34.27915,-111.07074
"6799",6799,25,"WMT",10,1,1.022,"EPA",0.480549199084668,"WAZP99-0632","Forest_Wetland",34.27915,-111.07074
"6800",6800,20,"WMT",9,0.1458,1.022,"EPA",0.748502994011976,"WAZP99-0639","Forest_Wetland",33.75029,-109.21598
"6801",6801,23,"WMT",9,0.65,1.022,"EPA",0.537254901960784,"WAZP99-0645","Forest_Wetland",33.94858,-109.20244
"6802",6802,11,"WMT",9,0.8333,0.465,"EPA",0.853862212943633,"WAZP99-0648","Other",34.34528,-109.96471
"6803",6803,10,"XER",9,0.4167,1.022,"EPA",0.533333333333333,"WAZP99-0649","Other",34.55402,-113.53074
"6804",6804,22,"WMT",9,0.1667,1.022,"EPA",0.646840148698885,"WAZP99-0653","Forest_Wetland",35.91804,-109.3968
"6805",6805,36,"WMT",9,0.3125,1.022,"EPA",0.818540433925049,"WAZP99-0669","Forest_Wetland",36.35491,-109.10664
"6806",6806,30,"WMT",9,0.6042,1.022,"EPA",0.530612244897959,"WAZP99-0681","Other",33.23999,-109.19103
"6807",6807,12,"WMT",9,0.0417,1.022,"EPA",0.262857142857143,"WAZP99-0701","Other",35.83849,-109.11306
"6808",6808,30,"WMT",10,0.1429,1.022,"EPA",0.219873150105708,"WAZP99-0716","Other",34.60769,-111.8295
"6809",6809,32,"WMT",11,0.1042,1.022,"EPA",0.832380952380952,"WAZP99-0716","Other",34.60769,-111.8295
"6810",6810,31,"WMT",10,0.0833,1.022,"EPA",0.890196078431372,"WAZP99-0722","Forest_Wetland",33.89038,-109.4873
"6811",6811,5,"XER",10,0.0833,1.022,"EPA",0.0848563968668407,"WAZP99-0744","Other",36.73297,-110.56828
"6812",6812,23,"XER",11,0.5625,1.022,"EPA",0.517757009345794,"WAZP99-0750","Other",33.13843,-109.49351
"6813",6813,16,"XER",10,0.3333,1.022,"EPA",0.925581395348837,"WAZP99-0768","Other",36.1214,-112.07993
"6814",6814,29,"WMT",10,0.0417,0.929,"EPA",0.678350515463918,"WAZP99-0783","Forest_Wetland",33.56385,-109.11079
"6815",6815,24,"WMT",10,0.25,1.022,"EPA",0.794,"WAZP99-0828","Forest_Wetland",33.86358,-109.31927
"6816",6816,31,"WMT",11,0.1667,1.022,"EPA",0.840764331210191,"WAZP99-0839","Other",34.35254,-111.96975
"6817",6817,17,"WMT",10,0.0833,1.022,"EPA",0.581481481481481,"WAZP99-0840","Forest_Wetland",33.85105,-109.15069
"6818",6818,15,"WMT",10,0.4375,1.022,"EPA",0.727447216890595,"WAZP99-0851","Other",34.11861,-111.26927
"6819",6819,19,"WMT",11,0.5,1.022,"EPA",0.904672897196262,"WAZP99-0863","Other",33.80028,-110.83649
"6820",6820,28,"WMT",11,0.2083,1.022,"EPA",0.658959537572254,"WAZP99-0868","Forest_Wetland",34.55062,-111.40256
"6821",6821,20,"WMT",11,0.5,1.022,"EPA",0.821621621621622,"WAZP99-0876","Other",36.20858,-109.13311
"6822",6822,34,"WMT",11,0.5,1.022,"EPA",0.863198458574181,"WAZP99-0888","Forest_Wetland",33.68444,-109.39573
"6823",6823,41,"WMT",11,1,1.022,"EPA",0.758441558441558,"WAZP99-0893","Forest_Wetland",33.92252,-110.90451
"6824",6824,18,"XER",11,0.25,1.022,"EPA",0.81547619047619,"WAZP99-0906","Other",34.28429,-109.35198
"6825",6825,32,"WMT",9,0.0417,1.022,"EPA",0.927813163481953,"WCAP99-0501","Other",34.54172,-118.77286
"6826",6826,36,"WMT",8,0.15,1.022,"EPA",0.86652977412731,"WCAP99-0505","Forest_Wetland",40.86244,-122.90169
"6827",6827,48,"WMT",9,0.1,1.022,"EPA",0.920138888888889,"WCAP99-0505","Forest_Wetland",40.86244,-122.90169
"6828",6828,24,"WMT",8,0.0625,1.022,"EPA",0.91497975708502,"WCAP99-0506","Other",41.22948,-120.40485
"6829",6829,41,"WMT",9,0.0807,1.022,"EPA",0.919028340080972,"WCAP99-0509","Forest_Wetland",37.04447,-119.1104
"6830",6830,31,"XER",9,0.0313,1.022,"EPA",0.931726907630522,"WCAP99-0512","Other",40.03521,-122.61094
"6831",6831,28,"WMT",8,0.125,0.929,"EPA",0.920081967213115,"WCAP99-0515","Forest_Wetland",39.41396,-120.98036
"6832",6832,32,"WMT",8,0.1,1.022,"EPA",0.927947598253275,"WCAP99-0521","Forest_Wetland",39.81211,-120.68135
"6833",6833,28,"XER",9,0.5,1.022,"EPA",0.841463414634146,"WCAP99-0527","Other",40.10753,-122.02992
"6834",6834,24,"WMT",8,0.0625,1.022,"EPA",0.792338709677419,"WCAP99-0534","Other",34.61359,-118.77983
"6835",6835,21,"XER",8,0.05,1.022,"EPA",0.626398210290828,"WCAP99-0535","Other",34.43957,-118.75907
"6836",6836,27,"WMT",8,0.025,1.022,"EPA",0.918326693227092,"WCAP99-0536","Other",34.5196,-119.40537
"6837",6837,26,"WMT",8,0.0125,1.022,"EPA",0.706263498920086,"WCAP99-0539","Forest_Wetland",33.77174,-116.76959
"6838",6838,26,"WMT",8,0.25,1.022,"EPA",0.946169772256729,"WCAP99-0540","Other",34.65136,-119.11845
"6839",6839,24,"XER",8,0.0125,1.022,"EPA",0.872916666666667,"WCAP99-0542","Other",34.55085,-120.35832
"6840",6840,33,"WMT",8,0.5,1.022,"EPA",0.651063829787234,"WCAP99-0550","Forest_Wetland",34.16471,-116.97444
"6841",6841,26,"WMT",8,0.0313,1.022,"EPA",0.723270440251572,"WCAP99-0552","Other",34.23908,-118.18059
"6842",6842,19,"WMT",8,0.075,1.022,"EPA",0.724946695095949,"WCAP99-0558","Other",34.49347,-118.45703
"6843",6843,26,"WMT",8,0.0521,1.022,"EPA",0.698717948717949,"WCAP99-0560","Forest_Wetland",34.55841,-119.14079
"6844",6844,31,"WMT",9,0.1,1.022,"EPA",0.759541984732824,"WCAP99-0563","Other",34.34716,-118.04869
"6845",6845,45,"WMT",8,0.2,1.022,"EPA",0.730923694779116,"WCAP99-0574","Forest_Wetland",41.0483,-122.65529
"6846",6846,23,"WMT",9,0.125,1.022,"EPA",0.5203426124197,"WCAP99-0581","Forest_Wetland",40.25425,-123.1078
"6847",6847,38,"WMT",9,0.125,1.022,"EPA",0.844638949671772,"WCAP99-0583","Forest_Wetland",41.70845,-123.13085
"6848",6848,36,"WMT",8,0.0625,0.651,"EPA",0.843891402714932,"WCAP99-0590","Forest_Wetland",39.18657,-123.54806
"6849",6849,30,"WMT",8,0.15,1.022,"EPA",0.859574468085106,"WCAP99-0592","Forest_Wetland",41.3626,-122.51875
"6850",6850,37,"WMT",9,0.15,1.022,"EPA",0.863543788187373,"WCAP99-0593","Forest_Wetland",40.84723,-123.39963
"6851",6851,30,"WMT",10,0.1,1.022,"EPA",0.685483870967742,"WCAP99-0598","Forest_Wetland",41.24444,-123.32795
"6852",6852,24,"WMT",8,0.0313,1.022,"EPA",0.839002267573696,"WCAP99-0600","Other",40.52712,-124.17024
"6853",6853,29,"WMT",8,0.0938,1.022,"EPA",0.806526806526807,"WCAP99-0604","Forest_Wetland",41.33837,-122.9178
"6854",6854,25,"WMT",8,0.25,1.022,"EPA",0.859683794466403,"WCAP99-0605","Forest_Wetland",40.89154,-123.80843
"6855",6855,38,"WMT",8,0.0775,1.022,"EPA",0.83469387755102,"WCAP99-0606","Forest_Wetland",39.79937,-123.74491
"6856",6856,26,"WMT",8,0.125,1.022,"EPA",0.759920634920635,"WCAP99-0613","Forest_Wetland",41.88844,-123.41309
"6857",6857,41,"WMT",11,0.09375,1.022,"EPA",0.793939393939394,"WCAP99-0614","Forest_Wetland",38.54174,-123.07138
"6858",6858,32,"WMT",11,0.04166666667,1.022,"EPA",0.832310838445808,"WCAP99-0618","Forest_Wetland",40.6568,-123.9803
"6859",6859,19,"WMT",8,0.0391,1.022,"EPA",0.930084745762712,"WCAP99-0619","Forest_Wetland",39.40743,-123.74067
"6860",6860,40,"WMT",9,0.2,0.929,"EPA",0.886319845857418,"WCAP99-0625","Forest_Wetland",40.85692,-122.48881
"6861",6861,30,"WMT",10,0.5625,1.022,"EPA",0.873727087576375,"WCAP99-0629","Other",38.69578,-119.87532
"6862",6862,14,"XER",9,0.0625,1.022,"EPA",0.755467196819085,"WCAP99-0654","Urban",34.16522,-119.09069
"6863",6863,32,"WMT",9,0.15,1.022,"EPA",0.941295546558704,"WCAP99-0658","Forest_Wetland",33.79824,-116.74831
"6864",6864,32,"WMT",9,0.175,1.022,"EPA",0.693581780538302,"WCAP99-0669","Forest_Wetland",34.23169,-116.99915
"6865",6865,26,"WMT",10,0.25,1.022,"EPA",0.921259842519685,"WCAP99-0674","Other",34.17617,-116.9839
"6866",6866,21,"WMT",10,0.2,1.022,"EPA",0.7578125,"WCAP99-0679","Other",33.13163,-116.6544
"6867",6867,19,"WMT",10,1,1.022,"EPA",0.828746177370031,"WCAP99-0682","Other",34.57066,-118.38974
"6868",6868,33,"WMT",10,0.0417,1.022,"EPA",0.741869918699187,"WCAP99-0683","Other",34.43952,-119.07616
"6869",6869,36,"WMT",9,0.0714,1.022,"EPA",0.905737704918033,"WCAP99-0742","Forest_Wetland",38.16542,-120.03472
"6870",6870,38,"WMT",9,0.1875,1.022,"EPA",0.920892494929006,"WCAP99-0744","Forest_Wetland",40.81571,-121.72191
"6871",6871,21,"XER",9,0.0375,1.022,"EPA",0.712550607287449,"WCAP99-0746","Other",34.39548,-119.07511
"6872",6872,32,"XER",9,0.2083,1.022,"EPA",0.85480572597137,"WCAP99-0747","Other",39.71635,-121.63527
"6873",6873,5,"XER",9,0.0875,1.022,"EPA",0.302966101694915,"WCAP99-0748","Urban",37.72768,-122.16887
"6874",6874,26,"WMT",9,0.9444,1.022,"EPA",0.844054580896686,"WCAP99-0750","Forest_Wetland",40.7548,-123.73981
"6875",6875,29,"WMT",9,0.2188,1.022,"EPA",0.775347912524851,"WCAP99-0755","Forest_Wetland",41.33699,-122.40794
"6876",6876,33,"WMT",9,0.0417,1.022,"EPA",0.93158953722334,"WCAP99-0756","Forest_Wetland",41.49024,-122.02899
"6877",6877,31,"WMT",10,0.0833,1.022,"EPA",0.777985074626866,"WCAP99-0756","Forest_Wetland",41.49024,-122.02899
"6878",6878,24,"WMT",9,0.4583,1.022,"EPA",0.826961770623742,"WCAP99-0758","Other",37.54998,-118.75965
"6879",6879,40,"WMT",9,0.1563,1.022,"EPA",0.924180327868853,"WCAP99-0759","Forest_Wetland",40.43368,-120.72438
"6880",6880,44,"WMT",9,0.15,1.022,"EPA",0.950431034482759,"WCAP99-0760","Forest_Wetland",38.57735,-120.54398
"6881",6881,28,"WMT",9,0.8125,1.022,"EPA",0.703629032258065,"WCAP99-0761","Forest_Wetland",41.66347,-123.27663
"6882",6882,13,"XER",10,0.0125,1.022,"EPA",0.950207468879668,"WCAP99-0764","Other",36.05408,-118.99364
"6883",6883,37,"WMT",9,0.0781,1.022,"EPA",0.904564315352697,"WCAP99-0768","Other",40.62567,-122.95602
"6884",6884,23,"WMT",9,1,1.022,"EPA",0.870967741935484,"WCAP99-0777","Forest_Wetland",34.25461,-118.08523
"6885",6885,32,"WMT",9,0.1875,1.022,"EPA",0.788423153692615,"WCAP99-0779","Forest_Wetland",34.66959,-119.75404
"6886",6886,18,"WMT",9,0.1565,1.022,"EPA",0.640316205533597,"WCAP99-0780","Forest_Wetland",32.92981,-116.55901
"6887",6887,33,"WMT",9,0.2,1.022,"EPA",0.807692307692308,"WCAP99-0794","Forest_Wetland",33.72962,-116.6735
"6888",6888,18,"WMT",9,0.0125,1.022,"EPA",0.906309751434034,"WCAP99-0795","Other",34.6408,-119.08094
"6889",6889,46,"WMT",9,0.175,1.022,"EPA",0.918200408997955,"WCAP99-0796","Forest_Wetland",34.68351,-119.79875
"6890",6890,36,"WMT",9,0.15,1.022,"EPA",0.887931034482759,"WCAP99-0798","Forest_Wetland",33.33669,-116.82848
"6891",6891,25,"XER",9,0.05,1.022,"EPA",0.926078028747433,"WCAP99-0803","Forest_Wetland",34.42131,-119.3806
"6892",6892,26,"WMT",9,0.0625,1.022,"EPA",0.971943887775551,"WCAP99-0806","Other",34.14972,-117.13313
"6893",6893,40,"WMT",9,0.125,1.022,"EPA",0.936344969199179,"WCAP99-0809","Other",34.5515,-119.20811
"6894",6894,27,"XER",9,0.125,1.022,"EPA",0.923236514522822,"WCAP99-0810","Forest_Wetland",38.87519,-122.88173
"6895",6895,36,"WMT",9,0.1575,1.022,"EPA",0.838445807770961,"WCAP99-0811","Forest_Wetland",41.57212,-123.64054
"6896",6896,29,"WMT",9,0.125,1.022,"EPA",0.897058823529412,"WCAP99-0812","Forest_Wetland",40.68862,-122.93228
"6897",6897,26,"WMT",9,0.2,0.929,"EPA",0.921370967741935,"WCAP99-0816","Other",39.58789,-122.9165
"6898",6898,30,"WMT",9,0.0781,1.022,"EPA",0.852631578947368,"WCAP99-0824","Forest_Wetland",41.19708,-122.52973
"6899",6899,41,"WMT",9,0.0625,1.022,"EPA",0.907444668008048,"WCAP99-0825","Forest_Wetland",40.49018,-123.61268
"6900",6900,38,"WMT",9,0.0625,1.022,"EPA",0.891566265060241,"WCAP99-0831","Forest_Wetland",40.6977,-123.36434
"6901",6901,35,"WMT",9,0.4375,1.022,"EPA",0.899795501022495,"WCAP99-0832","Forest_Wetland",39.65009,-123.60805
"6902",6902,38,"WMT",9,0.0769,1.022,"EPA",0.838383838383838,"WCAP99-0833","Forest_Wetland",41.8617,-122.20766
"6903",6903,30,"WMT",9,0.25,1.022,"EPA",0.592515592515592,"WCAP99-0835","Forest_Wetland",38.36687,-122.95615
"6904",6904,28,"WMT",10,0.15,1.022,"EPA",0.793548387096774,"WCAP99-0837","Forest_Wetland",39.8693,-123.05088
"6905",6905,36,"WMT",9,0.175,1.022,"EPA",0.745833333333333,"WCAP99-0838","Forest_Wetland",40.72861,-124.06014
"6906",6906,39,"WMT",9,0.3542,1.022,"EPA",0.912065439672802,"WCAP99-0843","Forest_Wetland",40.44593,-122.94635
"6907",6907,43,"WMT",10,0.075,1.022,"EPA",0.875,"WCAP99-0844","Forest_Wetland",40.31673,-123.99758
"6908",6908,28,"WMT",11,0.0375,1.022,"EPA",0.869485294117647,"WCAP99-0857","Forest_Wetland",41.8443,-123.19272
"6909",6909,37,"WMT",9,0.075,1.022,"EPA",0.938650306748466,"WCAP99-0862","Forest_Wetland",40.98044,-122.50729
"6910",6910,21,"XER",11,0.1666666667,1.022,"EPA",0.630390143737166,"WCAP99-0867","Urban",37.89266,-122.1038
"6911",6911,47,"XER",9,0.2,1.022,"EPA",0.842323651452282,"WCAP99-0883","Forest_Wetland",37.04453,-121.72861
"6912",6912,35,"WMT",11,0.21875,1.022,"EPA",0.952,"WCAP99-0885","Other",38.22008,-120.46985
"6913",6913,10,"XER",9,0.1,1.022,"EPA",0.842572062084257,"WCAP99-0888","Other",33.45407,-117.30182
"6914",6914,23,"WMT",9,0.4286,0.929,"EPA",0.767258382642998,"WCAP99-0891","Other",34.65926,-119.14255
"6915",6915,27,"WMT",9,0.075,1.022,"EPA",0.847695390781563,"WCAP99-0895","Forest_Wetland",34.1869,-117.00758
"6916",6916,18,"WMT",9,0.0125,1.022,"EPA",0.966535433070866,"WCAP99-0896","Other",34.28771,-118.23008
"6917",6917,26,"XER",9,0.175,1.022,"EPA",0.815275310834814,"WCAP99-0898","Other",34.59402,-120.19376
"6918",6918,18,"XER",9,0.125,1.022,"EPA",0.93574297188755,"WCAP99-0899","Other",34.82946,-120.54916
