"","tot_abun","YearCont","Year","Ecoregion_NARS","PropID","AreaSampTot_m2","Agency","Gen_ID_Prop","SiteNumber","landuse","Latitude_dd","Longitude_dd"
"5912",388.492024659947,21.5780821917808,21,"TPL",1,1.0219,"USGS",0.759082217973231,"USGS-06804000","Agriculture",41.1475,-96.5377777777778
"5913",3761.37512639029,1.72054794520548,1,"TPL",0.137640449438202,0.0989,"USGS",0.539325842696629,"USGS-06805500","Forest_Wetland",41.0152777777778,-96.1577777777778
"5914",14891.5582248916,12.627397260274,12,"TPL",0.0694,0.2997,"USGS",0.901162790697674,"USGS-06805500","Forest_Wetland",41.0152777777778,-96.1577777777778
"5915",1080.34054212741,21.5808219178082,21,"TPL",0.2381,1.0219,"USGS",0.472271914132379,"USGS-06808495","Agriculture",40.8735,-95.5945833333333
"5916",3049.22203738135,21.6328767123288,21,"TPL",0.1071,1.0219,"USGS",0.656188605108055,"USGS-06808495","Agriculture",40.8735,-95.5945833333333
"5917",22010.8695652174,17.6493150684932,17,"SPL",0.2083,0.0736,"USGS",0.734204793028322,"USGS-06847900","Agriculture",39.7697269965251,-100.100687493525
"5918",2653.88002739994,21.5616438356164,21,"TPL",0.1667,1.0219,"USGS",0.889763779527559,"USGS-06893350","Urban",38.9061111111111,-94.64
"5919",405.127703297779,21.5561643835616,21,"TPL",0.875,1.0219,"USGS",0.688679245283019,"USGS-06893620","Urban",39.1119444444444,-94.4722222222222
"5920",392.406301986496,21.5616438356164,21,"TPL",1,1.0219,"USGS",0.88716814159292,"USGS-06897937","Agriculture",40.8381388888889,-93.8571666666667
"5921",8174.4,2.72328767123288,2,"SAP",0.0601648,1.25,"USGS",0.72,"USGS-06921070","Agriculture",37.6826666666667,-93.3703333333333
"5922",624.666666666667,2.68493150684932,2,"SAP",0.25,1.5,"USGS",0.682170542635659,"USGS-06923250","Forest_Wetland",37.6842067289586,-92.9243495011399
"5923",2846.66666666667,2.66301369863014,2,"SAP",0.0717920353982301,1.5,"USGS",0.483185840707965,"USGS-06926900","Agriculture",38.3336518883431,-91.9929507215452
"5924",352.8,14.6082191780822,14,"SAP",0.6667,1.25,"USGS",0.862686567164179,"USGS-06926900","Agriculture",38.3336518883431,-91.9929507215452
"5925",2260.8,14.5616438356164,14,"SAP",0.0952,1.25,"USGS",0.728260869565217,"USGS-06927590","Agriculture",37.2453281542015,-92.567945695892
"5926",2113.33333333333,2.7041095890411,2,"SAP",0.0901810584958217,1.5,"USGS",0.643454038997215,"USGS-06927780","Forest_Wetland",37.5883770237762,-92.5151700999463
"5927",1153.6,14.5808219178082,14,"SAP",0.2083,1.25,"USGS",0.830555555555556,"USGS-06928730","Forest_Wetland",37.2416666666667,-92.0097222222222
"5928",2333.6,2.7013698630137,2,"SAP",0.125,1.25,"USGS",0.661495063469676,"USGS-06930000","Forest_Wetland",37.6656388888889,-92.0499166666667
"5929",1792,15.2986301369863,15,"SAP",0.119,1.25,"USGS",0.812121212121212,"USGS-07010335","Forest_Wetland",37.6886111111111,-91.425
"5930",4088.8,15.827397260274,15,"SAP",0.0595,1.25,"USGS",0.871060171919771,"USGS-07010335","Forest_Wetland",37.6886111111111,-91.425
"5931",2478.66666666667,2.64657534246575,2,"SAP",0.0625,1.5,"USGS",0.66754617414248,"USGS-07018100","Forest_Wetland",38.1596111111111,-90.7060555555556
"5932",3081.21827411167,5.63013698630137,5,"CPL",0.5833,0.197,"USGS",0.799097065462754,"USGS-07030392","Forest_Wetland",35.0325897759688,-89.2467359801531
"5933",1344.15584415584,6.66575342465753,6,"CPL",0.5833,0.154,"USGS",0.523605150214592,"USGS-07030392","Forest_Wetland",35.0325897759688,-89.2467359801531
"5934",1978.44007609385,10.6219178082192,10,"CPL",0.8333,0.1577,"USGS",0.821316614420063,"USGS-07030392","Forest_Wetland",35.0325897759688,-89.2467359801531
"5935",719.005052467936,11.5972602739726,11,"CPL",1,0.2573,"USGS",0.826666666666667,"USGS-07030392","Forest_Wetland",35.0325897759688,-89.2467359801531
"5936",9683.99592252803,12.5890410958904,12,"CPL",0.2857,0.0981,"USGS",0.841121495327103,"USGS-07030392","Forest_Wetland",35.0325897759688,-89.2467359801531
"5937",23617.8107606679,4.66575342465753,4,"CPL",0.0625,0.1078,"USGS",0.767587939698492,"USGS-07043500","Agriculture",36.8345277777778,-89.7300555555556
"5938",13562.2317596567,5.67671232876712,5,"CPL",0.25,0.1165,"USGS",0.931603773584906,"USGS-07043500","Agriculture",36.8345277777778,-89.7300555555556
"5939",11812.725090036,6.67397260273973,6,"CPL",0.4167,0.0833,"USGS",0.884368308351178,"USGS-07043500","Agriculture",36.8345277777778,-89.7300555555556
"5940",3558.4,2.70684931506849,2,"SAP",0.13775342019544,1.25,"USGS",0.804560260586319,"USGS-07049000","Forest_Wetland",36.2,-93.855
"5941",3348.8,15.827397260274,15,"SAP",0.0714,1.25,"USGS",0.869186046511628,"USGS-07053203","Forest_Wetland",36.3641666666667,-93.2705555555556
"5942",3405.6,5.69315068493151,5,"SAP",0.0694,1.25,"USGS",0.594,"USGS-07053250","Forest_Wetland",36.4544444444444,-93.3561111111111
"5943",1352.8,6.64657534246575,6,"SAP",0.1389,1.25,"USGS",0.450191570881226,"USGS-07053250","Forest_Wetland",36.4544444444444,-93.3561111111111
"5944",2192,11.6904109589041,11,"SAP",0.119,1.25,"USGS",0.862433862433862,"USGS-07053250","Forest_Wetland",36.4544444444444,-93.3561111111111
"5945",1128.8,12.7095890410959,12,"SAP",0.2083,1.25,"USGS",0.896341463414634,"USGS-07053250","Forest_Wetland",36.4544444444444,-93.3561111111111
"5946",3550.4,13.6246575342466,13,"SAP",0.0714,1.25,"USGS",0.845333333333333,"USGS-07053250","Forest_Wetland",36.4544444444444,-93.3561111111111
"5947",1691.2,15.6575342465753,15,"SAP",0.119,1.25,"USGS",0.808917197452229,"USGS-07053250","Agriculture",36.4544444444444,-93.3561111111111
"5948",2913.6,15.7178082191781,15,"SAP",0.0952,1.25,"USGS",0.842233009708738,"USGS-07053250","Agriculture",36.4544444444444,-93.3561111111111
"5949",3348,15.8301369863014,15,"SAP",0.0595,1.25,"USGS",0.778816199376947,"USGS-07053250","Agriculture",36.4544444444444,-93.3561111111111
"5950",351.2,16.7315068493151,16,"SAP",0.5417,1.25,"USGS",0.758842443729904,"USGS-07053250","Agriculture",36.4544444444444,-93.3561111111111
"5951",14664,17.6547945205479,17,"SAP",0.0694,0.25,"USGS",0.775075987841945,"USGS-07053250","Agriculture",36.4544444444444,-93.3561111111111
"5952",3796.8,19.6438356164384,19,"SAP",0.0714,1.25,"USGS",0.887434554973822,"USGS-07053250","Agriculture",36.4544444444444,-93.3561111111111
"5953",782.4,1.73150684931507,1,"SAP",0.1667,1.25,"USGS",0.705627705627706,"USGS-07055646","Forest_Wetland",35.9388888888889,-93.405
"5954",788.8,2.6986301369863,2,"SAP",0.125,1.25,"USGS",0.729281767955801,"USGS-07055646","Forest_Wetland",35.9388888888889,-93.405
"5955",2252.8,3.67945205479452,3,"SAP",0.0952,1.25,"USGS",0.584245076586433,"USGS-07055646","Forest_Wetland",35.9388888888889,-93.405
"5956",1756.8,10.6958904109589,10,"SAP",0.119,1.25,"USGS",0.806748466257669,"USGS-07055646","Forest_Wetland",35.9388888888889,-93.405
"5957",1228,11.6931506849315,11,"SAP",0.2083,1.25,"USGS",0.851458885941645,"USGS-07055646","Forest_Wetland",35.9388888888889,-93.405
"5958",545.6,12.7123287671233,12,"SAP",0.4167,1.25,"USGS",0.853731343283582,"USGS-07055646","Forest_Wetland",35.9388888888889,-93.405
"5959",655.2,21.5972602739726,21,"SAP",0.3333,1.25,"USGS",0.824773413897281,"USGS-07055646","Forest_Wetland",35.9388888888889,-93.405
"5960",2326.4,23.6684931506849,23,"SAP",0.0952,1.25,"USGS",0.829850746268657,"USGS-07055646","Forest_Wetland",35.9388888888889,-93.405
"5961",1454.4,22.7123287671233,22,"SAP",0.1667,1.25,"USGS",0.915407854984894,"USGS-07055794","Forest_Wetland",35.9431326576433,-93.0676741323855
"5962",1904.8,2.64383561643836,2,"SAP",0.0935714285714286,1.25,"USGS",0.522788203753351,"USGS-07055865","Forest_Wetland",35.9697979609961,-92.8862805766556
"5963",976,2.64657534246575,2,"SAP",0.0786042944785276,1.25,"USGS",0.478527607361963,"USGS-07055875","Forest_Wetland",35.7972222222222,-92.9288888888889
"5964",2598.4,2.7013698630137,2,"SAP",0.0579634042553191,1.25,"USGS",0.536170212765957,"USGS-07056000","Forest_Wetland",35.9830555555556,-92.7472222222222
"5965",907.2,2.70684931506849,2,"SAP",0.0670833333333333,1.25,"USGS",0.515527950310559,"USGS-07056695","Forest_Wetland",36.0497950132124,-92.576273883678
"5966",1992.8,14.6246575342466,14,"SAP",0.119,1.25,"USGS",0.858381502890173,"USGS-07056695","Forest_Wetland",36.0497950132124,-92.576273883678
"5967",1324.8,2.6986301369863,2,"SAP",0.0625,1.25,"USGS",0.768052516411379,"USGS-07057100","Forest_Wetland",35.9786847038717,-92.4815496610588
"5968",3864,14.5616438356164,14,"SAP",0.0714,1.25,"USGS",0.922459893048128,"USGS-07057100","Forest_Wetland",35.9786847038717,-92.4815496610588
"5969",504,14.5643835616438,14,"SAP",0.5,1.25,"USGS",0.863013698630137,"USGS-07057280","Forest_Wetland",37.0547222222222,-92.1877777777778
"5970",2945.6,14.6054794520548,14,"SAP",0.0714,1.25,"USGS",0.754874651810585,"USGS-07058970","Forest_Wetland",36.4277954823129,-92.0827815030723
"5971",3014.4,14.5479452054795,14,"SAP",0.0694,1.25,"USGS",0.867549668874172,"USGS-07060661","Forest_Wetland",35.9221323191837,-92.2310797143281
"5972",1760,1.72328767123288,1,"SAP",0.125,1.25,"USGS",0.6875,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5973",3091.2,2.66301369863014,2,"SAP",0.0625,1.25,"USGS",0.852100840336134,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5974",1715.2,5.6958904109589,5,"SAP",0.125,1.25,"USGS",0.626168224299065,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5975",1858.4,6.65205479452055,6,"SAP",0.1389,1.25,"USGS",0.613636363636364,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5976",1920.8,10.6986301369863,10,"SAP",0.1429,1.25,"USGS",0.861809045226131,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5977",1892.8,11.6958904109589,11,"SAP",0.1429,1.25,"USGS",0.845386533665835,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5978",1014.4,12.7041095890411,12,"SAP",0.25,1.25,"USGS",0.937869822485207,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5979",897.6,13.6219178082192,13,"SAP",0.2917,1.25,"USGS",0.881720430107527,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5980",2937.6,14.5452054794521,14,"SAP",0.0952,1.25,"USGS",0.930851063829787,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5981",3807.2,14.6219178082192,14,"SAP",0.0595,1.25,"USGS",0.89873417721519,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5982",1338.4,15.3369863013699,15,"SAP",0.1429,1.25,"USGS",0.661157024793388,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5983",2175.2,15.5643835616438,15,"SAP",0.119,1.25,"USGS",0.89010989010989,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5984",1913.6,15.6602739726027,15,"SAP",0.125,1.25,"USGS",0.92,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5985",2420.8,15.7150684931507,15,"SAP",0.1042,1.25,"USGS",0.855978260869565,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5986",1104,15.8328767123288,15,"SAP",0.2143,1.25,"USGS",0.84180790960452,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5987",816,16.7342465753425,16,"SAP",0.25,1.25,"USGS",0.741279069767442,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5988",3944,17.6575342465753,17,"SAP",0.2778,0.25,"USGS",0.87220447284345,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5989",1177.6,18.6630136986301,18,"SAP",0.2143,1.25,"USGS",0.892351274787535,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5990",3116.8,20.6219178082192,20,"SAP",0.0694,1.25,"USGS",0.759103641456583,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5991",1646.4,21.6630136986301,21,"SAP",0.1667,1.25,"USGS",0.905013192612137,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5992",3584,22.572602739726,22,"SAP",0.0714,1.25,"USGS",0.881542699724518,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5993",1500.8,23.6657534246575,23,"SAP",0.1429,1.25,"USGS",0.809667673716012,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5994",1497.6,24.6657534246575,24,"SAP",0.1667,1.25,"USGS",0.87887323943662,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5995",2897.6,25.6630136986301,25,"SAP",0.0694,1.25,"USGS",0.73728813559322,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5996",1398.4,26.6575342465753,26,"SAP",0.1429,1.25,"USGS",0.705555555555556,"USGS-07060710","Forest_Wetland",35.9916666666667,-92.2138888888889
"5997",2304,14.6849315068493,14,"SAP",0.0952,1.25,"USGS",0.886363636363636,"USGS-07060890","Forest_Wetland",35.9542724517189,-91.6986311094782
"5998",3718.4,14.5506849315068,14,"SAP",0.0714,1.25,"USGS",0.849104859335038,"USGS-07060894","Forest_Wetland",35.8875,-91.6416666666667
"5999",3764.8,15.3315068493151,15,"SAP",0.0595,1.25,"USGS",0.843373493975904,"USGS-07060894","Forest_Wetland",35.8875,-91.6416666666667
"6000",4115.2,15.8356164383562,15,"SAP",0.0595,1.25,"USGS",0.845303867403315,"USGS-07060894","Forest_Wetland",35.8875,-91.6416666666667
"6001",1861.33333333333,3.6986301369863,3,"SAP",0.125,1.5,"USGS",0.541085271317829,"USGS-07061125","Forest_Wetland",37.5069909049052,-91.1612410986191
"6002",441.6,3.6986301369863,3,"SAP",0.3333,1.25,"USGS",0.521246458923513,"USGS-07061135","Forest_Wetland",37.4914357573237,-91.099294349869
"6003",1066.66666666667,3.72054794520548,3,"SAP",0.125,1.5,"USGS",0.904977375565611,"USGS-07061155","Forest_Wetland",37.5900467524268,-91.0548509810375
"6004",2268,3.71780821917808,3,"SAP",0.0714,1.5,"USGS",0.697142857142857,"USGS-07061161","Forest_Wetland",37.6189356223144,-91.0262399300522
"6005",2450,2.64931506849315,2,"SAP",0.0625,1.5,"USGS",0.756676557863502,"USGS-07061400","Forest_Wetland",37.4406037461161,-90.8326218471444
"6006",4012.66666666667,3.64109589041096,3,"SAP",0.0608,1.5,"USGS",0.80794701986755,"USGS-07061400","Forest_Wetland",37.4406037461161,-90.8326218471444
"6007",224,14.5890410958904,14,"SAP",0.9167,1.25,"USGS",0.889273356401384,"USGS-07064780","Forest_Wetland",37.3461111111111,-91.3908333333333
"6008",2521.33333333333,3.6958904109589,3,"SAP",0.0868,1.5,"USGS",0.735099337748344,"USGS-07065020","Forest_Wetland",37.3897688492859,-91.1901305641064
"6009",4644,2.72602739726027,2,"SAP",0.0982464454976303,1.5,"USGS",0.639810426540284,"USGS-07065040","Forest_Wetland",37.3131019739055,-91.3168011499174
"6010",4032,14.586301369863,14,"SAP",0.0595,1.25,"USGS",0.95253164556962,"USGS-07065040","Forest_Wetland",37.3131019739055,-91.3168011499174
"6011",597.6,15.2904109589041,15,"SAP",0.2381,1.25,"USGS",0.534328358208955,"USGS-07065040","Forest_Wetland",37.3131019739055,-91.3168011499174
"6012",3576,15.5452054794521,15,"SAP",0.0595,1.25,"USGS",0.833855799373041,"USGS-07065040","Forest_Wetland",37.3131019739055,-91.3168011499174
"6013",2534.4,15.8301369863014,15,"SAP",0.125,1.25,"USGS",0.859307359307359,"USGS-07065040","Forest_Wetland",37.3131019739055,-91.3168011499174
"6014",1117.6,14.5506849315068,14,"SAP",0.1905,1.25,"USGS",0.881188118811881,"USGS-07065160","Forest_Wetland",37.0869444444444,-91.75
"6015",2279.33333333333,2.72054794520548,2,"SAP",0.0625,1.5,"USGS",0.487577639751553,"USGS-07065495","Forest_Wetland",37.1481666666667,-91.4430833333333
"6016",1564,14.5835616438356,14,"SAP",0.119,1.25,"USGS",0.774086378737541,"USGS-07065950","Forest_Wetland",37.1472711697661,-91.3784688848451
"6017",2458.4,3.63835616438356,3,"SAP",0.0887203166226913,1.25,"USGS",0.700520833333333,"USGS-07067000","Forest_Wetland",36.9913888888889,-91.0135
"6018",2799.2,14.6,14,"SAP",0.0868,1.25,"USGS",0.815013404825737,"USGS-070692655","Forest_Wetland",36.4225055555556,-91.6578833333333
"6019",2168,14.6027397260274,14,"SAP",0.1042,1.25,"USGS",0.855421686746988,"USGS-07069267","Agriculture",36.4843665422743,-91.8468459749937
"6020",4410.16333938294,4.66301369863014,4,"CPL",0.25,0.1653,"USGS",0.836734693877551,"USGS-07077380","Agriculture",35.8575,-90.9330555555556
"6021",3919.4554736245,5.6958904109589,5,"CPL",0.5833,0.1763,"USGS",0.866952789699571,"USGS-07077380","Agriculture",35.8575,-90.9330555555556
"6022",6242.03821656051,6.66849315068493,6,"CPL",0.5,0.1099,"USGS",0.784897025171625,"USGS-07077380","Agriculture",35.8575,-90.9330555555556
"6023",3014.49275362319,4.66027397260274,4,"CPL",0.25,0.207,"USGS",0.79578947368421,"USGS-07077555","Agriculture",35.0355555555556,-91.3225
"6024",5393.25842696629,5.6986301369863,5,"CPL",0.5,0.1335,"USGS",0.867469879518072,"USGS-07077555","Agriculture",35.0355555555556,-91.3225
"6025",3286.90807799443,6.69315068493151,6,"CPL",0.5,0.1436,"USGS",0.561904761904762,"USGS-07077555","Agriculture",35.0355555555556,-91.3225
"6026",1683.2,19.6602739726027,19,"WMT",0.1215,1.25,"USGS",0.746438746438746,"USGS-07083000","Forest_Wetland",39.1722125921572,-106.389192603153
"6027",465.6,21.6767123287671,21,"WMT",0.4286,1.25,"USGS",0.77639751552795,"USGS-07083200","Forest_Wetland",39.1857222222222,-106.383361111111
"6028",1044,22.7178082191781,22,"WMT",0.1905,1.25,"USGS",0.698591549295775,"USGS-07083200","Forest_Wetland",39.1857222222222,-106.383361111111
"6029",2021.6,21.6767123287671,21,"WMT",0.0952,1.25,"USGS",0.757097791798107,"USGS-07086500","Forest_Wetland",39.0180492997196,-106.277799979206
"6030",319.78021978022,21.8082191780822,21,"WMT",0.7333,0.91,"USGS",0.765957446808511,"USGS-07100300","Forest_Wetland",38.8970833333333,-104.971777777778
"6031",4837.20930232558,13.8191780821918,13,"SPL",1,0.086,"USGS",0.83160621761658,"USGS-07103700","Other",38.8547135731108,-104.878031437746
"6032",639.53488372093,14.8328767123288,14,"SPL",1,0.086,"USGS",0.829710144927536,"USGS-07103700","Other",38.8547135731108,-104.878031437746
"6033",3139.53488372093,15.8191780821918,15,"SPL",1,0.086,"USGS",0.990526315789474,"USGS-07103700","Other",38.8547135731108,-104.878031437746
"6034",1325.58139534884,16.813698630137,16,"SPL",1,0.086,"USGS",0.793650793650794,"USGS-07103700","Other",38.8547135731108,-104.878031437746
"6035",674.418604651163,17.7890410958904,17,"SPL",1,0.086,"USGS",0.736979166666667,"USGS-07103700","Other",38.8547135731108,-104.878031437746
"6036",1609.89010989011,18.8054794520548,18,"SPL",0.2,0.91,"USGS",0.907012195121951,"USGS-07103700","Other",38.8547135731108,-104.878031437746
"6037",205.494505494505,19.7945205479452,19,"SPL",1,0.91,"USGS",0.67680608365019,"USGS-07103700","Other",38.8547135731108,-104.878031437746
"6038",4664.83516483516,20.6958904109589,20,"SPL",0.0667,0.91,"USGS",0.760245901639344,"USGS-07103700","Other",38.8547135731108,-104.878031437746
"6039",1019.23076923077,20.8164383561644,20,"SPL",0.8,0.26,"USGS",0.795488721804511,"USGS-07103700","Other",38.8547135731108,-104.878031437746
"6040",2581.39534883721,13.8191780821918,13,"SPL",1,0.086,"USGS",0.932065217391304,"USGS-07103707","Urban",38.8294366668809,-104.839696867504
"6041",686.046511627907,14.8,14,"SPL",1,0.086,"USGS",0.840490797546012,"USGS-07103707","Urban",38.8294366668809,-104.839696867504
"6042",6790.6976744186,15.8383561643836,15,"SPL",0.5333,0.086,"USGS",0.958885941644562,"USGS-07103707","Urban",38.8294366668809,-104.839696867504
"6043",1930.23255813954,16.8328767123288,16,"SPL",1,0.086,"USGS",0.892694063926941,"USGS-07103707","Urban",38.8294366668809,-104.839696867504
"6044",290.697674418605,17.8082191780822,17,"SPL",1,0.086,"USGS",0.847107438016529,"USGS-07103707","Urban",38.8294366668809,-104.839696867504
"6045",4084.61538461538,18.8054794520548,18,"SPL",0.2667,0.26,"USGS",0.924558587479936,"USGS-07103707","Urban",38.8294366668809,-104.839696867504
"6046",1404.3956043956,19.7945205479452,19,"SPL",0.2667,0.91,"USGS",0.874163319946452,"USGS-07103707","Urban",38.8294366668809,-104.839696867504
"6047",2026.92307692308,20.6958904109589,20,"SPL",0.2667,0.26,"USGS",0.533619456366238,"USGS-07103707","Urban",38.8294366668809,-104.839696867504
"6048",994.505494505494,21.8109589041096,21,"WMT",0.2,0.91,"USGS",0.946601941747573,"USGS-07103755","Other",39.0875,-104.879166666667
"6049",4895.60439560439,21.8109589041096,21,"WMT",0.0667,0.91,"USGS",0.96319018404908,"USGS-07103780","Other",39.0310277777778,-104.846611111111
"6050",458.241758241758,21.8109589041096,21,"WMT",0.6667,0.91,"USGS",0.881028938906752,"USGS-07103800","Forest_Wetland",38.9705476591716,-104.902757950707
"6051",337.209302325581,13.813698630137,13,"SPL",1,0.086,"USGS",0.964136780650542,"USGS-07103960","Urban",38.9761111111111,-104.798611111111
"6052",480.769230769231,14.7945205479452,14,"SPL",1,0.26,"USGS",0.880281690140845,"USGS-07103960","Urban",38.9761111111111,-104.798611111111
"6053",119.230769230769,15.8164383561644,15,"SPL",1,0.26,"USGS",1,"USGS-07103960","Urban",38.9761111111111,-104.798611111111
"6054",600,16.8082191780822,16,"SPL",1,0.26,"USGS",0.928571428571429,"USGS-07103960","Urban",38.9761111111111,-104.798611111111
"6055",1697.8021978022,18.8,18,"SPL",0.2,0.91,"USGS",0.952631578947368,"USGS-07103960","Urban",38.9761111111111,-104.798611111111
"6056",1118.68131868132,19.7835616438356,19,"SPL",0.2667,0.91,"USGS",0.82741116751269,"USGS-07103960","Urban",38.9761111111111,-104.798611111111
"6057",438.461538461538,20.6876712328767,20,"SPL",0.8667,0.26,"USGS",0.747826086956522,"USGS-07103960","Urban",38.9761111111111,-104.798611111111
"6058",20348.8372093023,13.8246575342466,13,"SPL",0.2667,0.086,"USGS",0.934210526315789,"USGS-07103970","Urban",38.9338817003109,-104.81719915064
"6059",1895.3488372093,14.8547945205479,14,"SPL",1,0.086,"USGS",0.807971014492754,"USGS-07103970","Urban",38.9338817003109,-104.81719915064
"6060",10860.4651162791,15.8328767123288,15,"SPL",0.2667,0.086,"USGS",0.626880641925777,"USGS-07103970","Urban",38.9338817003109,-104.81719915064
"6061",25697.6744186047,16.8356164383562,16,"SPL",0.1333,0.086,"USGS",0.785714285714286,"USGS-07103970","Urban",38.9338817003109,-104.81719915064
"6062",802.325581395349,17.7890410958904,17,"SPL",1,0.086,"USGS",0.578454332552693,"USGS-07103970","Urban",38.9338817003109,-104.81719915064
"6063",350.549450549451,18.8,18,"SPL",0.5333,0.91,"USGS",0.526315789473684,"USGS-07103970","Urban",38.9338817003109,-104.81719915064
"6064",3791.20879120879,19.7945205479452,19,"SPL",0.1333,0.91,"USGS",0.963356973995272,"USGS-07103970","Urban",38.9338817003109,-104.81719915064
"6065",17365.3846153846,20.6958904109589,20,"SPL",0.0667,0.26,"USGS",0.943977591036415,"USGS-07103970","Urban",38.9338817003109,-104.81719915064
"6066",38.4615384615385,13.7972602739726,13,"SPL",1,0.26,"USGS",0.833333333333333,"USGS-07103977","Other",38.9511046391374,-104.713585709961
"6067",126.923076923077,14.7917808219178,14,"SPL",1,0.26,"USGS",0.82051282051282,"USGS-07103977","Other",38.9511046391374,-104.713585709961
"6068",38.4615384615385,15.8164383561644,15,"SPL",1,0.26,"USGS",0.769230769230769,"USGS-07103977","Other",38.9511046391374,-104.713585709961
"6069",46.1538461538462,16.8465753424658,16,"SPL",1,0.26,"USGS",1,"USGS-07103977","Other",38.9511046391374,-104.713585709961
"6070",1580.76923076923,13.8164383561644,13,"SPL",1,0.26,"USGS",0.903296703296703,"USGS-07103980","Urban",38.9394380915741,-104.741086308873
"6071",296.153846153846,14.8027397260274,14,"SPL",1,0.26,"USGS",0.974683544303797,"USGS-07103980","Urban",38.9394380915741,-104.741086308873
"6072",1511.62790697674,15.827397260274,15,"SPL",1,0.086,"USGS",0.845622119815668,"USGS-07103980","Urban",38.9394380915741,-104.741086308873
"6073",688.461538461538,16.8465753424658,16,"SPL",1,0.26,"USGS",0.952127659574468,"USGS-07103980","Urban",38.9394380915741,-104.741086308873
"6074",8411.53846153846,13.7972602739726,13,"SPL",0.2,0.26,"USGS",0.973626373626374,"USGS-07103985","Urban",38.929160414354,-104.747197419924
"6075",6313.95348837209,14.8027397260274,14,"SPL",0.6,0.086,"USGS",0.976210705182668,"USGS-07103985","Urban",38.929160414354,-104.747197419924
"6076",28211.5384615385,15.827397260274,15,"SPL",0.0667,0.26,"USGS",0.975095785440613,"USGS-07103985","Urban",38.929160414354,-104.747197419924
"6077",13261.5384615385,16.8465753424658,16,"SPL",0.1333,0.26,"USGS",0.995753715498938,"USGS-07103985","Urban",38.929160414354,-104.747197419924
"6078",2800,13.8164383561644,13,"SPL",0.4667,0.26,"USGS",0.949579831932773,"USGS-07103990","Urban",38.9272222222222,-104.814166666667
"6079",150,14.8027397260274,14,"SPL",1,0.26,"USGS",1,"USGS-07103990","Urban",38.9272222222222,-104.814166666667
"6080",996.153846153846,15.827397260274,15,"SPL",1,0.26,"USGS",0.869127516778524,"USGS-07103990","Urban",38.9272222222222,-104.814166666667
"6081",3842.30769230769,16.8465753424658,16,"SPL",0.3333,0.26,"USGS",0.959654178674352,"USGS-07103990","Urban",38.9272222222222,-104.814166666667
"6082",1697.8021978022,18.8,18,"SPL",0.2,0.91,"USGS",0.941176470588235,"USGS-07103990","Urban",38.9272222222222,-104.814166666667
"6083",934.615384615385,19.7835616438356,19,"SPL",1,0.26,"USGS",0.839622641509434,"USGS-07103990","Urban",38.9272222222222,-104.814166666667
"6084",515.384615384615,20.6876712328767,20,"SPL",0.6,0.91,"USGS",0.957996768982229,"USGS-07103990","Urban",38.9272222222222,-104.814166666667
"6085",157.692307692308,20.813698630137,20,"SPL",1,0.26,"USGS",0.972222222222222,"USGS-07103990","Urban",38.9272222222222,-104.814166666667
"6086",215.384615384615,13.8164383561644,13,"SPL",1,0.26,"USGS",0.924242424242424,"USGS-07104050","Urban",38.9155482377838,-104.825809998411
"6087",315.384615384615,14.7917808219178,14,"SPL",1,0.26,"USGS",0.964705882352941,"USGS-07104050","Urban",38.9155482377838,-104.825809998411
"6088",488.461538461538,15.8301369863014,15,"SPL",1,0.26,"USGS",0.927536231884058,"USGS-07104050","Urban",38.9155482377838,-104.825809998411
"6089",388.461538461538,16.8301369863014,16,"SPL",1,0.26,"USGS",0.935185185185185,"USGS-07104050","Urban",38.9155482377838,-104.825809998411
