"","tot_abun","YearCont","Ecoregion_NARS","PropID","AreaSampTot_m2","Agency","SiteNumber"
"7455",1940.8,2.48767123287671,"TPL",0.125,1.25,"USGS","USGS-465149096280401"
"7456",3729.6,8.72602739726027,"XER",0.072925,1.25,"USGS","USGS-465428120213500"
"7457",6016,2.66849315068493,"XER",0.125,0.75,"USGS","USGS-465537116422500"
"7458",7658.66666666667,3.60547945205479,"XER",0.0625,0.75,"USGS","USGS-465537116422500"
"7459",6216,2.66849315068493,"WMT",0.0625,0.75,"USGS","USGS-465637116381400"
"7460",4480,3.60547945205479,"WMT",0.125,0.75,"USGS","USGS-465637116381400"
"7461",1598.4,8.72054794520548,"XER",0.1667,1.25,"USGS","USGS-465640120265700"
"7462",26490.6666666667,1.65205479452055,"XER",0.056174293059126,0.75,"USGS","USGS-465950117371000"
"7463",2709.6,1.72054794520548,"XER",0.126182033096927,1.25,"USGS","USGS-470207119062700"
"7464",918.312867058195,2.54520547945205,"TPL",1,0.1873,"USGS","USGS-471931095564601"
"7465",775.2,23.4657534246575,"WMT",0.3333,1.25,"USGS","USGS-472131122072500"
"7466",3081.876724931,2.54520547945205,"TPL",0.25,0.2174,"USGS","USGS-473130096155001"
"7467",4352,8.6027397260274,"WMT",0.0608,1.25,"USGS","USGS-473733115513000"
"7468",3889.6,8.60821917808219,"WMT",0.0694,1.25,"USGS","USGS-473925115530200"
"7469",2121.6,2.58630136986301,"TPL",0.125,1.25,"USGS","USGS-475331096144601"
"7470",590.6058,12.7260273972603,"SAP",1,0.836,"EPA","VAEQ99-0421"
"7471",5370.2177,12.6465753424658,"SAP",0.1,1.022,"EPA","VAEQ99-0425"
"7472",582.9251,12.7232876712329,"SAP",0.933,1.022,"EPA","VAEQ99-0426"
"7473",911.733,12.7671232876712,"SAP",0.633,1.022,"EPA","VAEQ99-0427"
"7474",5106.1087,12.7123287671233,"SAP",0.1,1.022,"EPA","VAEQ99-0434"
"7475",1987.0136,12.7315068493151,"SAP",0.3,0.929,"EPA","VAEQ99-0436"
"7476",514.0896,12.8,"SAP",1,0.836,"EPA","VAEQ99-0437"
"7477",1441.951,12.6657534246575,"SAP",0.367,1.022,"EPA","VAEQ99-0441"
"7478",1545.1163,12.7616438356164,"SAP",0.333,1.022,"EPA","VAEQ99-0442"
"7479",352.146,12.7260273972603,"SAP",1,1.022,"EPA","VAEQ99-0443"
"7480",948.8202,12.8438356164384,"SAP",0.633,1.022,"EPA","VAEQ99-0443"
"7481",399.0987,12.7616438356164,"SAP",1,1.022,"EPA","VAEQ99-0445"
"7482",1615.6162,12.7287671232877,"SAP",0.333,1.022,"EPA","VAEQ99-0446"
"7483",970.3211,12.8630136986301,"SAP",0.7,0.743,"EPA","VAEQ99-0446"
"7484",488.0043,12.6356164383562,"SAP",0.9,1.022,"EPA","VAEQ99-0447"
"7485",879.8468,12.6164383561644,"CPL",0.567,1.022,"EPA","VAEQ99-0448"
"7486",2738.9084,12.6712328767123,"SAP",0.2,1.022,"EPA","VAEQ99-0449"
"7487",1788.9272,12.6109589041096,"SAP",0.333,1.022,"EPA","VAEQ99-0451"
"7488",8044.4505,12.6684931506849,"SAP",0.067,1.022,"EPA","VAEQ99-0455"
"7489",1161.592,12.6301369863014,"SAP",0.4,1.022,"EPA","VAEQ99-0456"
"7490",392.2514,12.841095890411,"SAP",1,1.022,"EPA","VAEQ99-0456"
"7491",1067.93,12.8602739726027,"SAP",1,0.372,"EPA","VAEQ99-0464"
"7492",1524.5765,12.7643835616438,"SAP",0.367,1.022,"EPA","VAEQ99-0467"
"7493",2112.8721,12.6520547945205,"SAP",0.3,1.022,"EPA","VAEQ99-0468"
"7494",357.0369,12.8630136986301,"SAP",1,1.022,"EPA","VAEQ99-0468"
"7495",1261.8561,12.786301369863,"SAP",0.4,1.022,"EPA","VAEQ99-0475"
"7496",304.215,12.7041095890411,"SAP",1,1.022,"EPA","VAEQ99-0476"
"7497",1923.3907,12.6520547945205,"SAP",0.267,1.022,"EPA","VAEQ99-0478"
"7498",421.5966,12.827397260274,"SAP",1,1.022,"EPA","VAEQ99-0479"
"7499",2709.5629,12.8246575342466,"SAP",0.2,1.022,"EPA","VAEQ99-0482"
"7500",483.2222,12.7123287671233,"SAP",1,1.022,"EPA","VAEQ99-0483"
"7501",1617.5022,12.7068493150685,"SAP",0.433,1.022,"EPA","VAEQ99-0484"
"7502",417.6838,12.8054794520548,"SAP",1,1.022,"EPA","VAEQ99-0486"
"7503",1574.4909,12.6328767123288,"SAP",0.333,1.022,"EPA","VAEQ99-0487"
"7504",708.3379,12.827397260274,"SAP",0.667,1.022,"EPA","VAEQ99-0487"
"7505",941.0115,12.6739726027397,"SAP",0.5,1.022,"EPA","VAEQ99-HB13"
"7506",203.4621,12.8027397260274,"SAP",1,1.022,"EPA","VAEQ99-VA12"
"7507",1577.4289,12.7424657534247,"SAP",0.333,1.022,"EPA","VAEQ99-VA32"
"7508",2258.6342,12.8191780821918,"SAP",0.233,1.022,"EPA","VAEQ99-VA66"
"7509",5066.9816,12.8575342465753,"SAP",0.1,1.022,"EPA","VAEQ99-VA99"
"7510",198.5711,11.4082191780822,"XER",1,1.022,"EPA","WAZP99-0537"
"7511",797.5948,8.39178082191781,"WMT",0.65,1.022,"EPA","WAZP99-0539"
"7512",410.8365,8.41917808219178,"WMT",1,1.022,"EPA","WAZP99-0539"
"7513",4998.5091,8.3972602739726,"XER",0.1,1.022,"EPA","WAZP99-0551"
"7514",1325.7607,8.42191780821918,"XER",0.3667,1.022,"EPA","WAZP99-0551"
"7515",3843.3736,9.38630136986301,"XER",0.1354,1.022,"EPA","WAZP99-0551"
"7516",2011.4045,9.47123287671233,"XER",0.2417,1.022,"EPA","WAZP99-0551"
"7517",7186.0441,8.43287671232877,"WMT",0.0667,1.022,"EPA","WAZP99-0569"
"7518",7503.3072,8.39452054794521,"WMT",0.075,0.929,"EPA","WAZP99-0598"
"7519",2411.2178,8.43561643835617,"WMT",0.2,1.022,"EPA","WAZP99-0605"
"7520",262.8512,8.46301369863014,"WMT",1,0.651,"EPA","WAZP99-0615"
"7521",726.0281,8.46849315068493,"WMT",0.9,1.022,"EPA","WAZP99-0619"
"7522",2335.3932,9.38904109589041,"WMT",0.2333,1.022,"EPA","WAZP99-0632"
"7523",149.6622,9.46849315068493,"WMT",1,1.022,"EPA","WAZP99-0632"
"7524",426.4873,10.4465753424658,"WMT",1,1.022,"EPA","WAZP99-0632"
"7525",340.4074,10.5780821917808,"WMT",1,1.022,"EPA","WAZP99-0632"
"7526",2918.4443,9.41369863013699,"WMT",0.1458,1.022,"EPA","WAZP99-0639"
"7527",713.3206,9.44931506849315,"WMT",0.65,1.022,"EPA","WAZP99-0645"
"7528",1234.4365,9.41643835616438,"WMT",0.8333,0.465,"EPA","WAZP99-0648"
"7529",1838.0514,9.3972602739726,"XER",0.4167,1.022,"EPA","WAZP99-0649"
"7530",3092.3924,9.49041095890411,"WMT",0.1667,1.022,"EPA","WAZP99-0653"
"7531",1580.7422,9.48767123287671,"WMT",0.3125,1.022,"EPA","WAZP99-0669"
"7532",869.3873,9.46575342465753,"WMT",0.6042,1.022,"EPA","WAZP99-0681"
"7533",225.9601,10.5835616438356,"XER",1,1.022,"EPA","WAZP99-0712"
"7534",3237.7885,10.4684931506849,"WMT",0.1429,1.022,"EPA","WAZP99-0716"
"7535",2519.1141,10.5260273972603,"WMT",0.1992,1.022,"EPA","WAZP99-0716"
"7536",4900.2961,11.3479452054795,"WMT",0.1042,1.022,"EPA","WAZP99-0716"
"7537",878.8527,11.4438356164384,"WMT",0.6667,1.022,"EPA","WAZP99-0716"
"7538",5988.869,10.5452054794521,"WMT",0.0833,1.022,"EPA","WAZP99-0722"
"7539",8995.0455,10.6219178082192,"XER",0.0833,1.022,"EPA","WAZP99-0744"
"7540",925.143,11.5780821917808,"XER",0.5625,1.022,"EPA","WAZP99-0750"
"7541",1892.9708,10.7068493150685,"XER",0.3333,1.022,"EPA","WAZP99-0768"
"7542",1944.6254,10.6164383561644,"WMT",0.25,1.022,"EPA","WAZP99-0828"
"7543",3661.5802,11.3452054794521,"WMT",0.1667,1.022,"EPA","WAZP99-0839"
"7544",5613.0965,10.6191780821918,"WMT",0.0833,1.022,"EPA","WAZP99-0840"
"7545",1151.4592,10.6328767123288,"WMT",0.4375,1.022,"EPA","WAZP99-0851"
"7546",48.9092,11.4054794520548,"XER",1,1.022,"EPA","WAZP99-0861"
"7547",1044.6985,11.3671232876712,"WMT",0.5,1.022,"EPA","WAZP99-0863"
"7548",3249.6481,11.4219178082192,"WMT",0.2083,1.022,"EPA","WAZP99-0868"
"7549",1085.7825,11.4602739726027,"WMT",0.5,1.022,"EPA","WAZP99-0876"
"7550",1007.5278,11.3835616438356,"WMT",0.5,1.022,"EPA","WAZP99-0888"
"7551",373.6656,11.3643835616438,"WMT",1,1.022,"EPA","WAZP99-0893"
"7552",432.3565,11.4630136986301,"WMT",1,1.022,"EPA","WAZP99-0893"
"7553",1956.3636,11.4246575342466,"XER",0.25,1.022,"EPA","WAZP99-0906"
"7554",3169.3084,8.60821917808219,"WMT",0.15,1.022,"EPA","WCAP99-0505"
"7555",4552.9572,8.70684931506849,"WMT",0.1042,1.022,"EPA","WCAP99-0505"
"7556",5634.327,9.67945205479452,"WMT",0.1,1.022,"EPA","WCAP99-0505"
"7557",3959.6809,9.75890410958904,"WMT",0.125,1.022,"EPA","WCAP99-0505"
"7558",7668.9451,8.66301369863014,"WMT",0.0625,1.022,"EPA","WCAP99-0506"
"7559",5987.8778,9.6,"WMT",0.0807,1.022,"EPA","WCAP99-0509"
"7560",4166.272,8.74520547945206,"WMT",0.125,0.929,"EPA","WCAP99-0515"
"7561",4480.0723,8.66575342465753,"WMT",0.1,1.022,"EPA","WCAP99-0521"
"7562",925.3603,9.63561643835616,"XER",0.5,1.022,"EPA","WCAP99-0527"
"7563",6635.9852,8.47123287671233,"WMT",0.0625,1.022,"EPA","WCAP99-0534"
"7564",1882.0219,8.47397260273973,"WMT",0.25,1.022,"EPA","WCAP99-0540"
"7565",876.4514,8.49041095890411,"WMT",0.5,1.022,"EPA","WCAP99-0550"
"7566",5125.6722,8.49315068493151,"WMT",0.075,1.022,"EPA","WCAP99-0558"
"7567",4626.7996,9.47123287671233,"WMT",0.1,1.022,"EPA","WCAP99-0563"
"7568",2416.1086,8.62465753424657,"WMT",0.2,1.022,"EPA","WCAP99-0574"
"7569",3654.488,9.56712328767123,"WMT",0.125,1.022,"EPA","WCAP99-0581"
"7570",3576.2335,9.58356164383562,"WMT",0.125,1.022,"EPA","WCAP99-0583"
"7571",10870.6748,8.64931506849315,"WMT",0.0625,0.651,"EPA","WCAP99-0590"
"7572",3051.9265,8.7013698630137,"WMT",0.15,1.022,"EPA","WCAP99-0592"
"7573",3201.9146,9.65753424657534,"WMT",0.15,1.022,"EPA","WCAP99-0593"
"7574",4793.0904,10.7123287671233,"WMT",0.1,1.022,"EPA","WCAP99-0598"
"7575",4348.634,8.7041095890411,"WMT",0.0938,1.022,"EPA","WCAP99-0604"
"7576",1972.0143,8.72054794520548,"WMT",0.25,1.022,"EPA","WCAP99-0605"
"7577",6159.3896,8.64657534246575,"WMT",0.0775,1.022,"EPA","WCAP99-0606"
"7578",3881.4268,8.60547945205479,"WMT",0.125,1.022,"EPA","WCAP99-0613"
"7579",5154.3658,11.6356164383562,"WMT",0.09375,1.022,"EPA","WCAP99-0614"
"7580",2792.22,9.6958904109589,"WMT",0.2,0.929,"EPA","WCAP99-0625"
"7581",853.8445,10.4876712328767,"WMT",0.5625,1.022,"EPA","WCAP99-0629"
"7582",7715.898,9.44931506849315,"XER",0.0625,1.022,"EPA","WCAP99-0654"
"7583",3195.3933,9.35342465753425,"WMT",0.15,1.022,"EPA","WCAP99-0658"
"7584",2699.7816,9.48493150684932,"WMT",0.175,1.022,"EPA","WCAP99-0669"
"7585",1972.0149,10.372602739726,"WMT",0.25,1.022,"EPA","WCAP99-0674"
"7586",2161.7815,10.3123287671233,"WMT",0.2,1.022,"EPA","WCAP99-0679"
"7587",313.9966,10.3287671232877,"WMT",1,1.022,"EPA","WCAP99-0682"
"7588",6685.6125,9.63835616438356,"WMT",0.0714,1.022,"EPA","WCAP99-0742"
"7589",2571.9663,9.6986301369863,"WMT",0.1875,1.022,"EPA","WCAP99-0744"
"7590",2291.6588,9.68493150684932,"XER",0.2083,1.022,"EPA","WCAP99-0747"
"7591",3309.0493,9.63561643835616,"XER",0.0875,1.022,"EPA","WCAP99-0748"
"7592",531.3507,9.6,"WMT",0.9444,1.022,"EPA","WCAP99-0750"
"7593",2020.7414,9.64109589041096,"WMT",0.2188,1.022,"EPA","WCAP99-0755"
"7594",5438.6905,9.73972602739726,"WMT",0.1,1.022,"EPA","WCAP99-0756"
"7595",6294.1836,10.5808219178082,"WMT",0.0833,1.022,"EPA","WCAP99-0756"
"7596",1024.4978,9.5013698630137,"WMT",0.4583,1.022,"EPA","WCAP99-0758"
"7597",3054.0803,9.7013698630137,"WMT",0.1563,1.022,"EPA","WCAP99-0759"
"7598",3025.8414,9.60547945205479,"WMT",0.15,1.022,"EPA","WCAP99-0760"
"7599",592.3262,9.75342465753425,"WMT",0.8125,1.022,"EPA","WCAP99-0761"
"7600",6024.3972,9.56438356164383,"WMT",0.0781,1.022,"EPA","WCAP99-0768"
"7601",424.5312,9.46849315068493,"WMT",1,1.022,"EPA","WCAP99-0777"
"7602",2613.7017,9.52602739726027,"WMT",0.1875,1.022,"EPA","WCAP99-0779"
"7603",2643.9041,9.36986301369863,"WMT",0.1565,1.022,"EPA","WCAP99-0780"
"7604",2367.1995,9.35616438356164,"WMT",0.2,1.022,"EPA","WCAP99-0794"
"7605",2727.7292,9.52328767123288,"WMT",0.175,1.022,"EPA","WCAP99-0796"
"7606",2901.9393,9.37534246575343,"WMT",0.15,1.022,"EPA","WCAP99-0798"
"7607",7794.1522,9.46849315068493,"WMT",0.0625,1.022,"EPA","WCAP99-0806"
"7608",3795.3465,9.42739726027397,"WMT",0.125,1.022,"EPA","WCAP99-0809"
"7609",3732.7428,9.56712328767123,"XER",0.125,1.022,"EPA","WCAP99-0810"
"7610",3005.9689,9.58082191780822,"WMT",0.1575,1.022,"EPA","WCAP99-0811"
"7611",3701.4405,9.52876712328767,"WMT",0.125,1.022,"EPA","WCAP99-0812"
"7612",2668.48,9.61917808219178,"WMT",0.2,0.929,"EPA","WCAP99-0816"
"7613",5949.2487,9.56164383561644,"WMT",0.0781,1.022,"EPA","WCAP99-0824"
"7614",7778.5015,9.52328767123288,"WMT",0.0625,1.022,"EPA","WCAP99-0825"
"7615",7715.8976,9.52602739726027,"WMT",0.0625,1.022,"EPA","WCAP99-0831"
"7616",1091.0914,9.56164383561644,"WMT",0.4375,1.022,"EPA","WCAP99-0832"
"7617",6283.7691,9.62191780821918,"WMT",0.0769,1.022,"EPA","WCAP99-0833"
"7618",1882.0221,9.71780821917808,"WMT",0.25,1.022,"EPA","WCAP99-0835"
"7619",3025.842,10.5205479452055,"WMT",0.15,1.022,"EPA","WCAP99-0837"
"7620",2683.0124,9.6027397260274,"WMT",0.175,1.022,"EPA","WCAP99-0838"
"7621",1350.4546,9.75616438356164,"WMT",0.3542,1.022,"EPA","WCAP99-0843"
"7622",6690.7626,10.6027397260274,"WMT",0.075,1.022,"EPA","WCAP99-0844"
"7623",6325.575,9.64383561643836,"WMT",0.075,1.022,"EPA","WCAP99-0862"
"7624",2858.2474,11.5397260273973,"XER",0.1666666667,1.022,"EPA","WCAP99-0867"
"7625",2352.5266,9.49041095890411,"XER",0.2,1.022,"EPA","WCAP99-0883"
"7626",2235.8447,11.5369863013699,"WMT",0.21875,1.022,"EPA","WCAP99-0885"
"7627",4411.5999,9.46575342465753,"XER",0.1,1.022,"EPA","WCAP99-0888"
"7628",1272.8234,9.45205479452055,"WMT",0.4286,0.929,"EPA","WCAP99-0891"
"7629",6403.8299,9.49041095890411,"WMT",0.075,1.022,"EPA","WCAP99-0895"
"7630",3146.9501,9.39178082191781,"XER",0.175,1.022,"EPA","WCAP99-0898"
"7631",3897.0772,9.48493150684932,"XER",0.125,1.022,"EPA","WCAP99-0899"
"7632",549.3691,10.4630136986301,"XER",0.8333,1.022,"EPA","WCAP99-0989"
"7633",3936.2045,10.4821917808219,"WMT",0.125,1.022,"EPA","WCAP99-1002"
"7634",2613.7016,10.6383561643836,"WMT",0.1875,1.022,"EPA","WCAP99-1005"
"7635",3617.732,10.4301369863014,"WMT",0.1333,1.022,"EPA","WCAP99-1008"
"7636",2871.3402,10.3698630136986,"WMT",0.1625,1.022,"EPA","WCAP99-1013"
"7637",5540.4216,10.3095890410959,"XER",0.0625,1.022,"EPA","WCAP99-1014"
"7638",1578.1332,10.3150684931507,"WMT",0.225,1.022,"EPA","WCAP99-1018"
"7639",4714.8361,10.4657534246575,"WMT",0.1,1.022,"EPA","WCAP99-1020"
"7640",8263.6797,10.3315068493151,"WMT",0.0625,1.022,"EPA","WCAP99-1021"
"7641",2472.844,10.4082191780822,"WMT",0.1875,1.022,"EPA","WCAP99-1028"
"7642",97.8183,10.4246575342466,"XER",1,1.022,"EPA","WCAP99-1032"
"7643",964.4877,10.4465753424658,"WMT",0.5,1.022,"EPA","WCAP99-1046"
"7644",4617.0176,10.4821917808219,"WMT",0.1,1.022,"EPA","WCAP99-1050"
"7645",738.0015,10.5397260273973,"WMT",0.6667,1.022,"EPA","WCAP99-1051"
"7646",506.4183,10.5260273972603,"WMT",0.875,1.022,"EPA","WCAP99-1055"
"7647",3834.4738,10.5260273972603,"WMT",0.125,1.022,"EPA","WCAP99-1056"
"7648",6338.6176,10.5780821917808,"WMT",0.075,1.022,"EPA","WCAP99-1057"
"7649",1261.1024,10.641095890411,"WMT",0.325,1.022,"EPA","WCAP99-1060"
"7650",4890.9093,10.6931506849315,"WMT",0.1,1.022,"EPA","WCAP99-1063"
"7651",3443.1994,10.5397260273973,"WMT",0.15,1.022,"EPA","WCAP99-1064"
"7652",1355.4801,10.4876712328767,"XER",0.35,1.022,"EPA","WCAP99-1065"
"7653",1452.7449,10.5424657534247,"WMT",0.3333,1.022,"EPA","WCAP99-1066"
"7654",1225.9887,10.5232876712329,"WMT",0.375,1.022,"EPA","WCAP99-1067"
"7655",2980.1937,10.4849315068493,"WMT",0.15,1.022,"EPA","WCAP99-1071"
"7656",6390.7871,10.5808219178082,"WMT",0.075,1.022,"EPA","WCAP99-1074"
"7657",2892.8833,10.5232876712329,"WMT",0.1667,1.022,"EPA","WCAP99-1075"
"7658",5203.9269,10.5205479452055,"WMT",0.1,1.022,"EPA","WCAP99-1079"
"7659",4753.9634,10.6164383561644,"WMT",0.1,1.022,"EPA","WCAP99-1091"
"7660",2509.3624,10.6191780821918,"WMT",0.1875,1.022,"EPA","WCAP99-1092"
"7661",8065.9671,10.4630136986301,"WMT",0.0667,1.022,"EPA","WCAP99-1096"
"7662",3340.4665,10.5780821917808,"WMT",0.1429,1.022,"EPA","WCAP99-1100"
"7663",765.3302,11.3479452054795,"WMT",0.625,1.022,"EPA","WCAP99-1102"
"7664",3430.1574,10.5835616438356,"WMT",0.15,1.022,"EPA","WCAP99-1106"
"7665",4030.1101,10.5972602739726,"WMT",0.125,1.022,"EPA","WCAP99-1111"
"7666",3860.5574,10.3917808219178,"XER",0.1125,1.022,"EPA","WCAP99-1125"
"7667",2347.6356,10.4493150684932,"WMT",0.2,1.022,"EPA","WCAP99-1127"
"7668",2289.1747,10.386301369863,"XER",0.2222,1.022,"EPA","WCAP99-1131"
"7669",1571.3514,11.4246575342466,"WMT",0.3125,1.022,"EPA","WCAP99-R001"
"7670",944.9242,11.5972602739726,"WMT",0.5,1.022,"EPA","WCAP99-R003"
"7671",1643.3449,11.6,"WMT",0.3,1.022,"EPA","WCAP99-R008"
"7672",5845.6154,11.7342465753425,"WMT",0.08333333333,1.022,"EPA","WCAP99-R011"
"7673",2406.3269,11.7150684931507,"WMT",0.2,1.022,"EPA","WCAP99-R014"
"7674",7809.8032,11.7095890410959,"WMT",0.0625,1.022,"EPA","WCAP99-R016"
"7675",776.2856,11.5945205479452,"WMT",0.625,1.022,"EPA","WCAP99-R022"
"7676",2065.0499,11.5753424657534,"WMT",0.225,1.022,"EPA","WCAP99-R026"
"7677",2391.6542,11.5780821917808,"WMT",0.2,1.022,"EPA","WCAP99-R029"
"7678",143.7931,11.5808219178082,"WMT",1,1.022,"EPA","WCAP99-R030"
"7679",2540.6642,11.7506849315069,"WMT",0.1875,1.022,"EPA","WCAP99-R047"
"7680",700.3777,11.5561643835616,"WMT",0.75,1.022,"EPA","WCAP99-R077"
"7681",2525.0138,11.5561643835616,"WMT",0.1875,1.022,"EPA","WCAP99-R078"
"7682",530.0449,11.5561643835616,"WMT",0.9375,1.022,"EPA","WCAP99-R080"
"7683",5091.7619,11.6739726027397,"WMT",0.09375,1.022,"EPA","WCAP99-R082"
"7684",7794.1517,11.6767123287671,"WMT",0.0625,1.022,"EPA","WCAP99-R086"
"7685",3998.808,11.613698630137,"WMT",0.125,1.022,"EPA","WCAP99-R092"
"7686",5091.7616,11.7315068493151,"WMT",0.09375,1.022,"EPA","WCAP99-R098"
"7687",6442.9571,11.6328767123288,"WMT",0.075,1.022,"EPA","WCAP99-R118"
"7688",1246.4948,11.4191780821918,"SPL",0.4167,1.022,"EPA","WCOP01-0734"
"7689",7755.6802,10.6547945205479,"SPL",0.0729,1.022,"EPA","WCOP01-0765"
"7690",3936.2042,10.4794520547945,"WMT",0.125,1.022,"EPA","WCOP01-0769"
"7691",7098.1915,11.3671232876712,"WMT",0.0729,1.022,"EPA","WCOP01-0775"
"7692",49.018,10.7123287671233,"SPL",1,0.836,"EPA","WCOP01-0812"
"7693",173.505,11.6164383561644,"SPL",1,0.743,"EPA","WCOP01-0812"
"7694",6808.9128,10.6575342465753,"SPL",0.0714,1.022,"EPA","WCOP01-0817"
"7695",184.8764,10.7150684931507,"SPL",1,1.022,"EPA","WCOP01-0819"
"7696",1851.0679,11.3698630136986,"WMT",0.2917,1.022,"EPA","WCOP01-0833"
"7697",599.6256,11.5232876712329,"SPL",1,1.022,"EPA","WCOP03-R003"
"7698",3016.1093,11.5424657534247,"SPL",0.1667,1.022,"EPA","WCOP03-R004"
"7699",1058.3932,11.5561643835616,"WMT",0.5,1.022,"EPA","WCOP03-R005"
"7700",4881.5209,11.5945205479452,"WMT",0.1042,1.022,"EPA","WCOP03-R007"
"7701",5789.2397,11.5972602739726,"WMT",0.0833,1.022,"EPA","WCOP03-R008"
"7702",2645.0037,11.6,"WMT",0.1875,1.022,"EPA","WCOP03-R009"
"7703",1987.6653,11.6520547945205,"WMT",0.25,1.022,"EPA","WCOP03-R010"
"7704",3925.9364,8.5972602739726,"WMT",0.1333,1.022,"EPA","WCOP99-0502"
"7705",1664.6873,8.57260273972603,"WMT",0.275,1.022,"EPA","WCOP99-0503"
"7706",6035.8403,8.63013698630137,"WMT",0.0833,1.022,"EPA","WCOP99-0505"
"7707",9312.0222,8.59178082191781,"WMT",0.0583,1.022,"EPA","WCOP99-0507"
"7708",6799.1273,8.58630136986301,"WMT",0.0833,1.022,"EPA","WCOP99-0508"
"7709",7368.9691,8.68493150684932,"SPL",0.075,1.022,"EPA","WCOP99-0510"
"7710",4969.1634,8.53424657534247,"WMT",0.1,1.022,"EPA","WCOP99-0511"
"7711",3514.9972,8.7013698630137,"WMT",0.1333,1.022,"EPA","WCOP99-0511"
"7712",8795.8107,9.55342465753425,"WMT",0.0625,1.022,"EPA","WCOP99-0511"
"7713",3098.2604,9.64109589041096,"WMT",0.1667,1.022,"EPA","WCOP99-0511"
"7714",1219.285,8.66301369863014,"WMT",0.4333,0.929,"EPA","WCOP99-0512"
"7715",8403.2716,8.64383561643836,"WMT",0.0667,1.022,"EPA","WCOP99-0513"
"7716",2592.1814,8.70958904109589,"WMT",0.2,1.022,"EPA","WCOP99-0515"
"7717",3239.0906,8.52602739726027,"WMT",0.1667,1.022,"EPA","WCOP99-0518"
"7718",4014.459,9.62191780821918,"WMT",0.125,1.022,"EPA","WCOP99-0565"
"7719",989.418,9.43013698630137,"XER",0.5833,1.022,"EPA","WCOP99-0566"
"7720",1265.2739,9.43287671232877,"WMT",0.4167,1.022,"EPA","WCOP99-0567"
"7721",5754.0111,9.6,"WMT",0.0833,1.022,"EPA","WCOP99-0574"
"7722",5824.4682,9.53972602739726,"WMT",0.0833,1.022,"EPA","WCOP99-0577"
"7723",1590.4169,10.4054794520548,"WMT",0.3229,1.022,"EPA","WCOP99-0593"
"7724",8206.5287,10.386301369863,"WMT",0.0729,0.929,"EPA","WCOP99-0597"
"7725",3021.8918,9.79452054794521,"WMT",0.2083,0.929,"EPA","WCOP99-0599"
"7726",1319.8937,11.6328767123288,"XER",0.375,1.022,"EPA","WCOP99-0601"
"7727",346.2764,10.4493150684932,"XER",1,1.022,"EPA","WCOP99-0621"
"7728",1584.8129,10.6794520547945,"WMT",0.3333,1.022,"EPA","WCOP99-0626"
"7729",1120.1575,10.3890410958904,"WMT",0.4375,1.022,"EPA","WCOP99-0627"
"7730",2111.5051,10.7315068493151,"WMT",0.2604,0.929,"EPA","WCOP99-0632"
"7731",3851.0039,11.4630136986301,"WMT",0.1458,1.022,"EPA","WCOP99-0633"
"7732",1555.4646,10.5205479452055,"WMT",0.3333,1.022,"EPA","WCOP99-0637"
"7733",3151.0714,11.441095890411,"XER",0.1667,1.022,"EPA","WCOP99-0646"
"7734",1007.8648,11.5753424657534,"WMT",0.5833,1.022,"EPA","WCOP99-0647"
"7735",7318.0322,10.558904109589,"WMT",0.0667,1.022,"EPA","WCOP99-0649"
"7736",4296.1749,10.6356164383562,"WMT",0.125,1.022,"EPA","WCOP99-0650"
"7737",1185.4606,11.4438356164384,"WMT",0.4167,1.022,"EPA","WCOP99-0670"
"7738",2112.6083,8.67945205479452,"WMT",0.2667,1.022,"EPA","WIDP99-0501"
"7739",4744.1813,8.64657534246575,"WMT",0.1,1.022,"EPA","WIDP99-0502"
"7740",544.4277,8.68767123287671,"WMT",0.875,1.022,"EPA","WIDP99-0503"
"7741",4640.495,8.7013698630137,"WMT",0.125,1.022,"EPA","WIDP99-0504"
"7742",5047.4181,8.7041095890411,"WMT",0.1,1.022,"EPA","WIDP99-0508"
"7743",774.7204,8.6958904109589,"WMT",0.625,1.022,"EPA","WIDP99-0510"
"7744",3928.3783,8.66575342465753,"WMT",0.125,1.022,"EPA","WIDP99-0514"
"7745",1528.892,8.6958904109589,"WMT",0.3167,1.022,"EPA","WIDP99-0514"
"7746",2399.6672,9.51506849315068,"WMT",0.2083,1.022,"EPA","WIDP99-0514"
"7747",1154.6948,9.60547945205479,"WMT",0.4583,1.022,"EPA","WIDP99-0514"
"7748",3575.631,8.65753424657534,"WMT",0.1625,1.022,"EPA","WIDP99-0515"
"7749",893.908,8.66575342465753,"WMT",0.65,1.022,"EPA","WIDP99-0516"
"7750",1514.7841,8.68767123287671,"WMT",0.35,1.022,"EPA","WIDP99-0520"
"7751",870.5816,8.64657534246575,"WMT",0.6,1.022,"EPA","WIDP99-0524"
"7752",3156.939,9.49315068493151,"WMT",0.1667,1.022,"EPA","WIDP99-0595"
"7753",3233.7705,9.50958904109589,"WMT",0.1458,1.022,"EPA","WIDP99-0596"
"7754",12518.4917,9.48219178082192,"XER",0.0625,0.651,"EPA","WIDP99-0597"
"7755",1487.9633,9.58356164383562,"WMT",0.3333,1.022,"EPA","WIDP99-0599"
"7756",1176.0704,9.52602739726027,"WMT",0.4167,1.022,"EPA","WIDP99-0600"
"7757",1335.5447,9.61917808219178,"WMT",0.375,1.022,"EPA","WIDP99-0602"
"7758",3684.4372,9.56164383561644,"WMT",0.1354,1.022,"EPA","WIDP99-0603"
