"","alpha","Ecoregion_NARS","Year","PropID","AreaSampTot_m2","Agency","Gen_ID_Prop","SiteNumber"
"5326",33,"SPL",15,0.2667,0.086,"USGS",0.8481244,"USGS-07105530"
"5327",18,"SPL",16,0.2667,0.086,"USGS",0.8373206,"USGS-07105530"
"5328",17,"SPL",17,0.6667,0.086,"USGS",0.9131975,"USGS-07105530"
"5329",23,"SPL",18,0.1333,0.26,"USGS",0.8748353,"USGS-07105530"
"5330",16,"SPL",19,1,0.26,"USGS",0.947839,"USGS-07105530"
"5331",24,"SPL",20,0.1333,0.26,"USGS",0.8700637,"USGS-07105530"
"5332",17,"SPL",13,1,0.086,"USGS",0.9723661,"USGS-07105800"
"5333",22,"SPL",14,0.2,0.086,"USGS",0.9230769,"USGS-07105800"
"5334",28,"SPL",15,0.1333,0.086,"USGS",0.6677995,"USGS-07105800"
"5335",24,"SPL",16,0.2,0.086,"USGS",0.8794198,"USGS-07105800"
"5336",15,"SPL",17,0.4667,0.086,"USGS",0.9724518,"USGS-07105800"
"5337",26,"SPL",18,0.2,0.26,"USGS",0.9556355,"USGS-07105800"
"5338",17,"SPL",19,0.3333,0.26,"USGS",0.9172714,"USGS-07105800"
"5339",26,"SPL",20,0.2,0.26,"USGS",0.9816514,"USGS-07105800"
"5340",16,"SPL",13,0.2667,0.26,"USGS",0.5396825,"USGS-07105900"
"5341",12,"SPL",14,0.1333,0.26,"USGS",0.9129412,"USGS-07105900"
"5342",28,"SPL",15,1,0.086,"USGS",0.5847458,"USGS-07105900"
"5343",17,"SPL",16,0.3333,0.26,"USGS",0.5192878,"USGS-07105900"
"5344",20,"SPL",18,0.4667,0.26,"USGS",0.712766,"USGS-07105900"
"5345",19,"SPL",19,0.1333,0.26,"USGS",0.7852761,"USGS-07105900"
"5346",23,"SPL",20,0.1333,0.26,"USGS",0.8252788,"USGS-07105900"
"5347",23,"SPL",15,0.4,0.086,"USGS",0.8903346,"USGS-07106000"
"5348",15,"SPL",20,0.2,0.26,"USGS",0.9778325,"USGS-07106000"
"5349",22,"SPL",16,0.5333,0.086,"USGS",0.9484663,"USGS-07106300"
"5350",22,"SPL",20,0.0667,0.26,"USGS",0.9568966,"USGS-07106300"
"5351",18,"SPL",16,1,0.086,"USGS",0.9796178,"USGS-07106500"
"5352",17,"SPL",18,0.1333,0.26,"USGS",0.9895833,"USGS-07106500"
"5353",23,"SPL",20,0.1333,0.26,"USGS",0.9883914,"USGS-07106500"
"5354",20,"SPL",17,0.25,0.1047,"USGS",0.7535545,"USGS-07142300"
"5355",27,"SPL",17,0.1429,0.1062,"USGS",0.8911392,"USGS-07151500"
"5356",12,"SPL",17,0.0496,0.0225,"USGS",0.8348624,"USGS-07156900"
"5357",22,"TPL",17,0.0595,1.25,"USGS",0.8267717,"USGS-07167500"
"5358",22,"TPL",17,0.0595,1.25,"USGS",0.8997868,"USGS-07180500"
"5359",22,"SAP",2,0.125,1.25,"USGS",0.6222826,"USGS-07186480"
"5360",25,"SAP",3,0.0357,1.25,"USGS",0.7695853,"USGS-07186480"
"5361",24,"SAP",14,0.0496,1.25,"USGS",0.6210826,"USGS-07186670"
"5362",37,"SAP",15,0.0595,1.25,"USGS",0.7575758,"USGS-07186670"
"5363",21,"SAP",14,0.0198,1.25,"USGS",0.8369231,"USGS-07188855"
"5364",32,"SAP",2,0.0313,1.25,"USGS",0.7008813,"USGS-07189000"
"5365",25,"SAP",14,0.0248,1.25,"USGS",0.8044872,"USGS-071912219"
"5366",23,"SAP",14,0.0952,1.25,"USGS",0.8389831,"USGS-07192100"
"5367",21,"SAP",2,0.05466667,1.25,"USGS",0.9731694,"USGS-07194947"
"5368",21,"SAP",14,0.0714,1.25,"USGS",0.8948949,"USGS-07194947"
"5369",24,"SAP",2,0.0313,1.25,"USGS",0.5762274,"USGS-07196500"
"5370",18,"SAP",2,0.07958545,1.25,"USGS",0.6285714,"USGS-07196973"
"5371",22,"CPL",5,1,0.1653,"USGS",0.8010899,"USGS-07283000"
"5372",23,"CPL",6,0.5,0.1207,"USGS",0.7355769,"USGS-07283000"
"5373",12,"CPL",5,0.4167,0.224,"USGS",0.855042,"USGS-07288650"
"5374",18,"CPL",7,0.75,0.0322,"USGS",0.8746356,"USGS-07288650"
"5375",15,"CPL",13,0.8333,0.2003,"USGS",0.884984,"USGS-07288650"
"5376",13,"CPL",14,0.25,0.1379,"USGS",0.9371429,"USGS-07288650"
"5377",18,"CPL",21,0.6667,0.0523,"USGS",0.9636364,"USGS-07288650"
"5378",16,"CPL",22,0.125,0.6736,"USGS",0.9346049,"USGS-07288650"
"5379",10,"CPL",23,0.1429,0.6743,"USGS",0.9820359,"USGS-07288650"
"5380",12,"CPL",24,0.1429,0.8541,"USGS",0.9737609,"USGS-07288650"
"5381",15,"CPL",25,0.5,0.5442,"USGS",0.9831933,"USGS-07288650"
"5382",19,"CPL",26,0.8333,0.4188,"USGS",0.9758308,"USGS-07288650"
"5383",11,"CPL",10,0.1429,1.46,"USGS",0.9186047,"USGS-07288955"
"5384",23,"CPL",11,0.5833,0.2326,"USGS",0.7824773,"USGS-07288955"
"5385",15,"CPL",13,0.9167,0.1411,"USGS",0.853125,"USGS-07288955"
"5386",18,"SPL",17,0.0868,0,"USGS",0.8142494,"USGS-07301410"
"5387",10,"SPL",17,0.4286,1.25,"USGS",0.5042735,"USGS-07311600"
"5388",22,"CPL",6,0.4167,0.1627,"USGS",0.747449,"USGS-07369500"
"5389",9,"CPL",7,0.4167,0.0432,"USGS",0.9194444,"USGS-07369500"
"5390",25,"CPL",7,0.0694,0.3232,"USGS",0.8265583,"USGS-07375050"
"5391",10,"CPL",9,0.2083,0.2516,"USGS",0.7368421,"USGS-07379960"
"5392",14,"CPL",11,0.6667,0.2419,"USGS",0.3882353,"USGS-07379960"
"5393",20,"CPL",7,0.0868,0.574,"USGS",0.4729345,"USGS-07381440"
"5394",9,"CPL",7,0.5833,0.4483,"USGS",0.9116719,"USGS-073814675"
"5395",23,"CPL",7,0.4167,0.3366,"USGS",0.6637168,"USGS-08010000"
"5396",22,"CPL",9,1,0.4453,"USGS",0.4883721,"USGS-08010000"
"5397",16,"CPL",9,0.3333,0.6975,"USGS",0.7037975,"USGS-08010500"
"5398",22,"CPL",9,0.3333,0.6303,"USGS",0.8495212,"USGS-08011020"
"5399",16,"CPL",9,0.25,0.483,"USGS",0.8173913,"USGS-08011500"
"5400",12,"CPL",9,0.4167,0.4259,"USGS",0.63,"USGS-08011860"
"5401",23,"CPL",7,0.09525,0.9394,"USGS",0.4597015,"USGS-08012150"
"5402",28,"CPL",9,0.375,0.4809,"USGS",0.6192529,"USGS-08012150"
"5403",18,"CPL",10,0.8333,0.4231,"USGS",0.6776119,"USGS-08012150"
"5404",20,"CPL",11,0.3333,0.7507,"USGS",0.5485893,"USGS-08012150"
"5405",21,"CPL",12,1,0.4223,"USGS",0.8698225,"USGS-08012150"
"5406",17,"CPL",13,0.3333,0.6206,"USGS",0.8537313,"USGS-08012150"
"5407",16,"CPL",14,0.4167,0.4737,"USGS",0.9252336,"USGS-08012150"
"5408",18,"CPL",7,0.2083,0.7419,"USGS",0.6789216,"USGS-08012470"
"5409",18,"CPL",9,0.1667,0.5584,"USGS",0.7362319,"USGS-08012470"
"5410",18,"CPL",10,0.6667,0.4304,"USGS",0.6666667,"USGS-08012470"
"5411",17,"CPL",12,0.2143,0.4922,"USGS",0.8774194,"USGS-08012470"
"5412",26,"CPL",7,0.0694,0.5515,"USGS",0.8247126,"USGS-08014500"
"5413",21,"CPL",9,0.2917,0.2851,"USGS",0.7781155,"USGS-08014500"
"5414",28,"CPL",10,0.2083,0.2715,"USGS",0.755627,"USGS-08014500"
"5415",22,"CPL",11,1,0.4654,"USGS",0.9093484,"USGS-08014500"
"5416",38,"CPL",13,0.3333,0.5009,"USGS",0.8181818,"USGS-08014500"
"5417",30,"CPL",14,0.25,0.4244,"USGS",0.8239203,"USGS-08014500"
"5418",24,"CPL",15,0.1667,0.4562,"USGS",0.8379888,"USGS-08014500"
"5419",26,"CPL",16,0.3333,0.2671,"USGS",0.7962963,"USGS-08014500"
"5420",25,"CPL",17,0.4167,0.2953,"USGS",0.9585635,"USGS-08014500"
"5421",29,"CPL",19,0.5,0.2377,"USGS",0.9357542,"USGS-08014500"
"5422",30,"CPL",20,0.3333,0.1367,"USGS",0.8184282,"USGS-08014500"
"5423",32,"CPL",21,0.25,0.2504,"USGS",0.8434066,"USGS-08014500"
"5424",31,"CPL",22,0.2381,0.2444,"USGS",0.7928994,"USGS-08014500"
"5425",31,"CPL",23,0.4762,0.1355,"USGS",0.8066465,"USGS-08014500"
"5426",24,"CPL",24,0.4167,0.1671,"USGS",0.9047619,"USGS-08014500"
"5427",27,"CPL",25,1,0.3372,"USGS",0.8216216,"USGS-08014500"
"5428",29,"CPL",26,1,0.1348,"USGS",0.8607595,"USGS-08014500"
"5429",17,"SPL",1,0.125,1.1518,"USGS",0.7338308,"USGS-08044000"
"5430",32,"SPL",2,0.25,0.7035,"USGS",0.4444444,"USGS-08044000"
"5431",18,"SPL",1,0.0625,1.25,"USGS",0.5160142,"USGS-08048543"
"5432",21,"SPL",2,0.125,1.25,"USGS",0.5478088,"USGS-08048543"
"5433",22,"SPL",3,0.1644531,1.25,"USGS",0.5846645,"USGS-08049240"
"5434",19,"SPL",12,0.125,0.5571,"USGS",0.8104956,"USGS-08049490"
"5435",21,"SPL",12,0.3333,0.8263,"USGS",0.8254717,"USGS-08049580"
"5436",18,"SPL",12,0.0434,0.7128,"USGS",0.7632399,"USGS-08049955"
"5437",34,"SPL",2,0.0313,1.25,"USGS",0.4031008,"USGS-08051500"
"5438",19,"SPL",3,0.0625,1.25,"USGS",0.578125,"USGS-08051500"
"5439",30,"SPL",10,0.1042,1.25,"USGS",0.6746667,"USGS-08051500"
"5440",21,"SPL",11,0.0521,1.25,"USGS",0.7279236,"USGS-08051500"
"5441",15,"SPL",12,0.0248,1.25,"USGS",0.7748815,"USGS-08051500"
"5442",27,"SPL",13,0.026,1.25,"USGS",0.757377,"USGS-08051500"
"5443",9,"SPL",15,0.1429,1.25,"USGS",0.873065,"USGS-08051500"
"5444",16,"SPL",18,0.0714,0.025,"USGS",0.9451074,"USGS-08051500"
"5445",17,"SPL",12,0.2917,0.8198,"USGS",0.8461538,"USGS-08052740"
"5446",34,"SPL",5,0.5,1.25,"USGS",0.7397849,"USGS-08057200"
"5447",21,"SPL",6,0.0868,1.25,"USGS",0.6866359,"USGS-08057200"
"5448",29,"SPL",10,0.2917,1.25,"USGS",0.6934097,"USGS-08057200"
"5449",15,"SPL",11,0.017,1.25,"USGS",0.826087,"USGS-08057200"
"5450",27,"SPL",12,0.119,1.25,"USGS",0.835461,"USGS-08057200"
"5451",13,"SPL",13,0.0298,1.25,"USGS",0.6175637,"USGS-08057200"
"5452",21,"SPL",14,0.0397,1.25,"USGS",0.6978022,"USGS-08057200"
"5453",21,"SPL",15,0.1042,1.25,"USGS",0.7955112,"USGS-08057200"
"5454",29,"SPL",16,0.0868,1.25,"USGS",0.6888218,"USGS-08057200"
"5455",22,"SPL",17,0.0434,1.25,"USGS",0.7670807,"USGS-08057200"
"5456",20,"SPL",19,0.119,1.25,"USGS",0.8713592,"USGS-08057200"
"5457",17,"SPL",20,0.0298,1.25,"USGS",0.8710526,"USGS-08057200"
"5458",19,"SPL",21,0.0496,1.25,"USGS",0.815508,"USGS-08057200"
"5459",21,"SPL",22,0.0595,1.25,"USGS",0.8126801,"USGS-08057200"
"5460",18,"SPL",23,0.0868,1.25,"USGS",0.8965517,"USGS-08057200"
"5461",14,"SPL",24,0.119,1.25,"USGS",0.9495798,"USGS-08057200"
"5462",18,"SPL",25,0.0496,1.25,"USGS",0.9607251,"USGS-08057200"
"5463",26,"SPL",26,1,1.25,"USGS",0.9754601,"USGS-08057200"
"5464",9,"SPL",5,0.4167,0.4248,"USGS",0.7636761,"USGS-08057410"
"5465",11,"SPL",6,0.3333,0.3478,"USGS",0.8883721,"USGS-08057410"
"5466",29,"SPL",10,0.1667,1.6698,"USGS",0.7476341,"USGS-08057410"
"5467",13,"SPL",11,0.0868,0.4731,"USGS",0.8516484,"USGS-08057410"
"5468",14,"SPL",12,0.0694,0.7502,"USGS",0.9431138,"USGS-08057410"
"5469",20,"SPL",13,0.0496,0.7364,"USGS",0.9042904,"USGS-08057410"
"5470",20,"SPL",14,0.0694,0.5188,"USGS",0.8309038,"USGS-08057410"
"5471",24,"SPL",12,0.2083,0.6297,"USGS",0.7565982,"USGS-08057431"
"5472",31,"SPL",12,0.1667,0.7767,"USGS",0.7871854,"USGS-08057475"
"5473",21,"SPL",1,0.125,2.6729,"USGS",0.5224719,"USGS-08058900"
"5474",16,"SPL",2,0.125,0.7792,"USGS",0.4179104,"USGS-08058900"
"5475",21,"SPL",12,0.75,0.4054,"USGS",0.8779762,"USGS-08059530"
"5476",18,"SPL",12,0.4167,0.6318,"USGS",0.8698413,"USGS-08059571"
"5477",21,"SPL",12,0.2917,0.5036,"USGS",0.8663102,"USGS-08061536"
"5478",19,"SPL",12,0.125,0.8795,"USGS",0.8450292,"USGS-08061740"
"5479",14,"SPL",12,0.2083,0.4287,"USGS",0.8490099,"USGS-08061780"
"5480",23,"SPL",12,0.3333,0.658,"USGS",0.8600583,"USGS-08061952"
"5481",20,"SPL",12,0.1429,0.5512,"USGS",0.9125,"USGS-08061995"
"5482",25,"SPL",12,0.1905,0.6489,"USGS",0.7861635,"USGS-08062020"
"5483",18,"SPL",12,0.25,0.5477,"USGS",0.8401254,"USGS-08062090"
"5484",20,"CPL",1,0.125,1.2161,"USGS",0.5165394,"USGS-08062500"
"5485",16,"CPL",2,0.125,1.2155,"USGS",0.5325301,"USGS-08062500"
"5486",21,"SPL",12,0.4167,0.7414,"USGS",0.7926136,"USGS-08062525"
"5487",21,"CPL",12,0.3333,0.7898,"USGS",0.8461538,"USGS-08062600"
"5488",28,"CPL",12,0.3333,0.1576,"USGS",0.6709677,"USGS-08062805"
"5489",20,"SPL",12,0.4583,0.7021,"USGS",0.8090615,"USGS-08063047"
"5490",27,"SPL",12,0.6667,0.9321,"USGS",0.7897898,"USGS-08063300"
"5491",24,"SPL",12,0.2917,0.9073,"USGS",0.8493976,"USGS-08063510"
"5492",19,"SPL",12,0.0694,0.5861,"USGS",0.836478,"USGS-08063555"
"5493",25,"SPL",12,0.1429,0.7878,"USGS",0.8012422,"USGS-08063565"
"5494",18,"SPL",12,0.2083,0.3275,"USGS",0.882716,"USGS-08063574"
"5495",27,"SPL",12,0.2083,0.4606,"USGS",0.8504399,"USGS-08063595"
"5496",21,"SPL",12,0.2143,0.8039,"USGS",0.897281,"USGS-08063692"
"5497",43,"SPL",10,1,1.6642,"USGS",0.5897436,"USGS-08064100"
"5498",29,"SPL",11,0.1667,10.7982,"USGS",0.7437326,"USGS-08064100"
"5499",29,"SPL",13,0.3333,0.6254,"USGS",0.8717949,"USGS-08064100"
"5500",20,"SPL",12,0.0714,1.25,"USGS",0.7470238,"USGS-08064695"
"5501",28,"CPL",1,0.25,1.0618,"USGS",0.6383562,"USGS-08065800"
"5502",31,"CPL",2,0.25,0.8144,"USGS",0.5845411,"USGS-08065800"
"5503",30,"CPL",3,0.2157327,1.2042,"USGS",0.6093023,"USGS-08065800"
"5504",38,"CPL",1,0.25,1.2551,"USGS",0.5874126,"USGS-08066295"
"5505",24,"CPL",2,0.25,0.9606,"USGS",0.4714715,"USGS-08066295"
"5506",32,"CPL",3,0.25,1.1913,"USGS",0.5808967,"USGS-08066295"
"5507",24,"SPL",17,0.0595,1.25,"USGS",0.75,"USGS-08150700"
"5508",33,"SPL",17,0.0446,1.25,"USGS",0.8045685,"USGS-08152900"
"5509",19,"CPL",17,0.0496,1.3052,"USGS",0.8153477,"USGS-08164000"
"5510",34,"SPL",17,0.1667,1.25,"USGS",0.7552448,"USGS-08166000"
"5511",46,"SPL",4,0.0625,1.5,"USGS",0.8084862,"USGS-08167500"
"5512",24,"SPL",5,0.0625,1.5,"USGS",0.8816425,"USGS-08167500"
"5513",32,"SPL",6,0.1042,1.5,"USGS",0.8030303,"USGS-08167500"
"5514",25,"SPL",6,0.1042,1.5,"USGS",0.6847134,"USGS-08171000"
"5515",18,"CPL",4,0.0313,1.5,"USGS",0.529595,"USGS-08173900"
"5516",22,"CPL",6,0.1667,1.5,"USGS",0.3139535,"USGS-08173900"
"5517",33,"SPL",4,0.0625,1.5,"USGS",0.5856079,"USGS-08178800"
"5518",32,"SPL",6,0.125,1.5,"USGS",0.6433566,"USGS-08178800"
"5519",18,"SPL",10,0.1389,1.25,"USGS",0.8226744,"USGS-08178800"
"5520",23,"SPL",11,0.0714,1.25,"USGS",0.9315068,"USGS-08178800"
"5521",24,"SPL",12,0.0347,1.25,"USGS",0.815047,"USGS-08178800"
"5522",22,"SPL",13,0.0794,1.25,"USGS",0.845679,"USGS-08178800"
"5523",24,"SPL",14,0.017,1.25,"USGS",0.712963,"USGS-08178800"
"5524",31,"SPL",17,0.0952,1.25,"USGS",0.8853333,"USGS-08178800"
"5525",21,"SPL",18,0.0694,1.25,"USGS",0.8696884,"USGS-08178800"
"5526",25,"SPL",20,0.119,1.25,"USGS",0.9230769,"USGS-08178800"
"5527",29,"SPL",4,0.0625,1.5,"USGS",0.7107943,"USGS-08180640"
"5528",35,"SPL",5,0.0357,1.5,"USGS",0.8416422,"USGS-08180640"
"5529",31,"SPL",6,0.1042,1.5,"USGS",0.7660819,"USGS-08180640"
"5530",34,"CPL",4,1,0.589,"USGS",0.6623853,"USGS-08181800"
"5531",25,"CPL",12,0.2619,0.9607,"USGS",0.9061489,"USGS-08181800"
"5532",24,"SPL",17,0.1042,1.25,"USGS",0.7951542,"USGS-08190000"
"5533",36,"SPL",4,0.0313,1.5,"USGS",0.6276923,"USGS-08195000"
"5534",35,"SPL",6,0.1042,1.5,"USGS",0.8071672,"USGS-08195000"
"5535",20,"SPL",10,0.1667,1.25,"USGS",0.6892308,"USGS-08195000"
"5536",33,"SPL",11,0.0694,1.25,"USGS",0.8184615,"USGS-08195000"
"5537",25,"SPL",12,0.1429,1.25,"USGS",0.9148352,"USGS-08195000"
"5538",26,"SPL",14,0.0446,1.25,"USGS",0.7957317,"USGS-08195000"
"5539",31,"SPL",16,0.0694,1.25,"USGS",0.8005865,"USGS-08195000"
"5540",33,"SPL",17,0.2917,1.25,"USGS",0.753886,"USGS-08195000"
"5541",37,"SPL",18,0.119,0.25,"USGS",0.9186352,"USGS-08195000"
"5542",38,"SPL",19,0.1429,1.25,"USGS",0.8469388,"USGS-08195000"
"5543",35,"SPL",20,0.0694,1.25,"USGS",0.8957055,"USGS-08195000"
"5544",36,"SPL",21,0.25,1.25,"USGS",0.7759563,"USGS-08195000"
"5545",27,"SPL",22,0.0496,1.25,"USGS",0.8627968,"USGS-08195000"
"5546",28,"SPL",23,1,1.25,"USGS",0.8741935,"USGS-08195000"
"5547",35,"SPL",24,0.3333,1.25,"USGS",0.9008499,"USGS-08195000"
"5548",39,"SPL",25,0.0694,1.25,"USGS",0.8851541,"USGS-08195000"
"5549",36,"SPL",26,0.0496,1.25,"USGS",0.8269231,"USGS-08195000"
"5550",50,"SPL",4,0.25,1.5,"USGS",0.6003185,"USGS-08198000"
"5551",31,"SPL",17,0.5476,1.25,"USGS",0.8461538,"USGS-08198000"
"5552",12,"WMT",21,0.0085,1.25,"USGS",0.1928783,"USGS-08213500"
"5553",12,"WMT",21,0.0198,1.25,"USGS",0.7207977,"USGS-08214500"
"5554",27,"XER",1,1,0.4275,"USGS",0.9850615,"USGS-08220000"
"5555",27,"XER",2,0.125,0.4275,"USGS",0.8409586,"USGS-08220000"
"5556",33,"WMT",1,1,0.4275,"USGS",0.9131313,"USGS-08227000"
"5557",22,"WMT",2,0.1042,0.4275,"USGS",0.8384798,"USGS-08227000"
"5558",27,"WMT",3,0.25,0.4275,"USGS",0.6820809,"USGS-08227000"
"5559",30,"WMT",10,0.0298,1.25,"USGS",0.6655629,"USGS-08227000"
"5560",22,"WMT",11,0.0397,1.25,"USGS",0.7994186,"USGS-08227000"
"5561",18,"WMT",12,0.0397,1.25,"USGS",0.5507246,"USGS-08227000"
"5562",22,"WMT",15,0.0952,1.25,"USGS",0.8302872,"USGS-08227000"
"5563",30,"WMT",16,0.0397,1.25,"USGS",0.7,"USGS-08227000"
"5564",25,"WMT",17,0.0952,1.25,"USGS",0.8037975,"USGS-08227000"
"5565",26,"WMT",19,0.119,1.25,"USGS",0.8626866,"USGS-08227000"
"5566",25,"WMT",20,0.0595,1.25,"USGS",0.8497409,"USGS-08227000"
"5567",23,"WMT",21,0.0714,1.25,"USGS",0.7259036,"USGS-08227000"
"5568",24,"WMT",22,0.119,1.25,"USGS",0.7912773,"USGS-08227000"
"5569",21,"WMT",23,0.0952,1.25,"USGS",0.7871148,"USGS-08227000"
"5570",15,"XER",2,0.25,0.4275,"USGS",0.7677824,"USGS-08240000"
"5571",20,"XER",2,0.125,0.4275,"USGS",0.8108553,"USGS-08251500"
"5572",14,"XER",2,0.1667,0.4275,"USGS",0.7603912,"USGS-08266820"
"5573",18,"XER",2,0.3333,0.4275,"USGS",0.9031008,"USGS-08276300"
"5574",22,"XER",1,0.5,0.2565,"USGS",0.9179487,"USGS-08276500"
"5575",16,"XER",2,0.0347,0.513,"USGS",0.8326772,"USGS-08276500"
"5576",29,"WMT",1,1,0.4275,"USGS",0.9276773,"USGS-08313350"
"5577",29,"WMT",2,0.5,0.342,"USGS",0.8900256,"USGS-08313350"
"5578",11,"XER",1,1,0.4275,"USGS",0.8633094,"USGS-08317200"
"5579",13,"XER",2,0.0313,0.4275,"USGS",0.7334852,"USGS-08317200"
"5580",15,"XER",3,0.25,0.4275,"USGS",0.5372714,"USGS-08317200"
"5581",12,"XER",3,0.0156,0.4275,"USGS",0.4749403,"USGS-08329000"
"5582",28,"XER",1,0.25,0.2055,"USGS",0.408787,"USGS-08331000"
"5583",18,"XER",1,0.4124465,0.1539,"USGS",0.6848225,"USGS-08364000"
"5584",16,"XER",5,0.0694,0.531,"USGS",0.8272138,"USGS-08364000"
"5585",11,"XER",9,0.0434,0.4257,"USGS",0.7214076,"USGS-08364000"
"5586",11,"XER",10,0.125,0.4354,"USGS",0.9040698,"USGS-08364000"
"5587",13,"XER",11,0.1667,0.2128,"USGS",0.8057971,"USGS-08364000"
"5588",19,"XER",12,0.1429,0.2313,"USGS",0.909375,"USGS-08364000"
"5589",14,"XER",13,0.0952,0.3155,"USGS",0.912,"USGS-08364000"
"5590",19,"WMT",19,0.0496,1.25,"USGS",0.8845144,"USGS-08377900"
"5591",31,"SPL",17,0.1667,1.558,"USGS",0.7928571,"USGS-08449400"
"5592",26,"WMT",4,0.0952,1.25,"USGS",0.4996568,"USGS-09010500"
"5593",33,"WMT",5,0.0868,1.25,"USGS",0.6263383,"USGS-09010500"
"5594",16,"WMT",6,0.0434,1.25,"USGS",0.3832335,"USGS-09010500"
"5595",24,"WMT",21,0.0496,1.25,"USGS",0.5765766,"USGS-09010500"
"5596",15,"WMT",22,0.0149,1.25,"USGS",0.4958449,"USGS-09019500"
"5597",17,"WMT",21,0.1429,1.25,"USGS",0.7312661,"USGS-09022000"
"5598",20,"WMT",21,0.2143,1.25,"USGS",0.6554878,"USGS-09025300"
"5599",18,"WMT",21,0.0694,1.25,"USGS",0.6186667,"USGS-09026500"
"5600",18,"WMT",21,0.1736,1.25,"USGS",0.8533333,"USGS-09032000"
"5601",23,"WMT",21,0.4167,1.25,"USGS",0.7633136,"USGS-09032100"
"5602",18,"WMT",22,0.25,1.25,"USGS",0.7335165,"USGS-09034900"
"5603",17,"WMT",22,0.2083,1.25,"USGS",0.7882353,"USGS-09035500"
"5604",13,"WMT",22,0.0397,1.25,"USGS",0.3379121,"USGS-09037500"
"5605",14,"WMT",22,0.0085,1.25,"USGS",0.6111111,"USGS-09038500"
"5606",10,"WMT",22,0.0198,1.25,"USGS",0.6158192,"USGS-09041400"
"5607",14,"WMT",6,0.1667,1.25,"USGS",0.8215488,"USGS-09046530"
"5608",19,"WMT",21,0.2857,1.25,"USGS",0.8672566,"USGS-09063900"
"5609",18,"WMT",21,0.1667,1.25,"USGS",0.6796407,"USGS-09064000"
"5610",21,"WMT",21,0.2381,1.25,"USGS",0.6374622,"USGS-09065500"
"5611",28,"WMT",4,0.0298,1.25,"USGS",0.6647059,"USGS-09066510"
"5612",13,"WMT",5,0.0248,1.25,"USGS",0.6559633,"USGS-09066510"
"5613",13,"WMT",6,0.0198,1.25,"USGS",0.845987,"USGS-09066510"
"5614",23,"WMT",4,0.0298,1.25,"USGS",0.3471503,"USGS-09070500"
"5615",21,"WMT",5,0.1215,1.25,"USGS",0.4791252,"USGS-09070500"
"5616",15,"WMT",21,0.1429,1.25,"USGS",0.8416422,"USGS-09073300"
"5617",17,"WMT",21,0.2381,1.25,"USGS",0.6253521,"USGS-09077800"
"5618",16,"WMT",21,0.0952,1.25,"USGS",0.7346939,"USGS-09077945"
"5619",25,"WMT",21,0.0298,1.25,"USGS",0.5421348,"USGS-09080100"
"5620",7,"WMT",21,0.0248,1.25,"USGS",0.6675978,"USGS-09080400"
"5621",9,"XER",6,0.2083,1.25,"USGS",0.18591,"USGS-09095300"
"5622",13,"XER",11,0.1736,1.25,"USGS",0.8571429,"USGS-09095300"
"5623",16,"XER",12,0.4167,1.25,"USGS",0.6358209,"USGS-09095300"
"5624",15,"XER",4,0.026,1.25,"USGS",0.5988024,"USGS-09095500"
"5625",19,"XER",5,0.0893,1.25,"USGS",0.4634635,"USGS-09095500"
"5626",21,"WMT",21,0.0714,1.25,"USGS",0.6063218,"USGS-09107000"
"5627",11,"WMT",21,0.0714,1.25,"USGS",0.7795699,"USGS-09109000"
"5628",22,"WMT",4,0.0248,1.25,"USGS",0.5452489,"USGS-09112200"
"5629",17,"WMT",5,0.0347,1.25,"USGS",0.6659836,"USGS-09112200"
"5630",21,"WMT",6,0.0347,1.25,"USGS",0.5778781,"USGS-09112200"
"5631",15,"WMT",21,0.0198,1.25,"USGS",0.8590786,"USGS-09126000"
"5632",13,"XER",4,0.0248,1.25,"USGS",0.3628692,"USGS-09128000"
"5633",10,"XER",5,0.0496,1.25,"USGS",0.4400922,"USGS-09128000"
"5634",13,"XER",6,0.0198,1.25,"USGS",0.8333333,"USGS-09128000"
"5635",15,"XER",4,0.0714,1.25,"USGS",0.5069337,"USGS-09146200"
"5636",16,"XER",5,0.1905,1.25,"USGS",0.6806527,"USGS-09146200"
"5637",13,"XER",6,0.25,1.25,"USGS",0.4918567,"USGS-09146200"
"5638",11,"XER",4,0.0149,1.25,"USGS",0.3019802,"USGS-09149480"
"5639",6,"XER",5,0.1429,1.25,"USGS",0.1498973,"USGS-09149480"
"5640",9,"XER",6,0.0714,1.25,"USGS",0.4103194,"USGS-09149480"
"5641",12,"XER",4,0.0198,1.25,"USGS",0.4234234,"USGS-09152500"
"5642",23,"XER",4,0.0198,1.25,"USGS",0.7653157,"USGS-09163500"
"5643",12,"XER",6,0.0714,1.25,"USGS",0.8580645,"USGS-09163500"
"5644",17,"XER",10,0.0248,1.25,"USGS",0.8493151,"USGS-09163500"
"5645",19,"XER",11,0.0397,1.25,"USGS",0.7083333,"USGS-09163500"
"5646",19,"XER",12,0.1429,1.25,"USGS",0.560472,"USGS-09163500"
"5647",19,"XER",13,0.119,1.25,"USGS",0.8639241,"USGS-09163500"
"5648",20,"XER",14,0.2083,1.25,"USGS",0.8625731,"USGS-09163500"
"5649",15,"WMT",19,0.0952,1.25,"USGS",0.8242574,"USGS-09196500"
"5650",19,"WMT",24,0.0952,1.25,"USGS",0.7296512,"USGS-09196500"
