"","alpha","Ecoregion_NARS","Year","PropID","AreaSampTot_m2","Agency","Gen_ID_Prop","SiteNumber","landuse","Latitude_dd","Longitude_dd"
"6918",17,"XER",8,0.0298,1.25,"USGS",0.5892857,"USGS-465907120202800","Other",46.9851,-120.3424
"6919",17,"XER",1,0.05617429,0.75,"USGS",0.7095116,"USGS-465950117371000","Agriculture",46.99711,-117.6205
"6920",13,"XER",1,0.126182,1.25,"USGS",0.8288889,"USGS-470207119062700","Agriculture",47.03514,-119.1086
"6921",12,"XER",1,0.01705074,0.75,"USGS",0.7876543,"USGS-471745118161900","Other",47.29571,-118.273
"6922",24,"WMT",23,0.3333,1.25,"USGS",0.7561728,"USGS-472131122072500","Urban",47.35843,-122.1248
"6923",10,"WMT",8,0.0142,1.25,"USGS",0.3650307,"USGS-472304115235900","Forest_Wetland",47.38437,-115.4007
"6924",15,"WMT",8,0.0248,1.25,"USGS",0.4797844,"USGS-472510115360800","Forest_Wetland",47.41937,-115.6032
"6925",19,"WMT",8,0.0298,1.25,"USGS",0.3732194,"USGS-473705115573300","Forest_Wetland",47.61798,-115.9602
"6926",13,"WMT",8,0.0608,1.25,"USGS",0.8429003,"USGS-473733115513000","Forest_Wetland",47.62576,-115.8593
"6927",15,"WMT",8,0.0694,1.25,"USGS",0.6449704,"USGS-473925115530200","Forest_Wetland",47.65687,-115.8849
"6928",19,"WMT",8,0.0347,1.25,"USGS",0.689295,"USGS-474206115513400","Forest_Wetland",47.70159,-115.8604
"6929",24,"TPL",2,0.125,1.25,"USGS",0.5742188,"USGS-475331096144601","Agriculture",47.89191,-96.24032
"6930",29,"SAP",12,1,0.836,"EPA",0.9473684,"VAEQ99-0421","Forest_Wetland",36.9987,-80.3831
"6931",17,"SAP",12,0.1,1.022,"EPA",0.9526412,"VAEQ99-0425","Agriculture",38.78437,-77.97049
"6932",29,"SAP",12,0.933,1.022,"EPA",0.8866906,"VAEQ99-0426","Forest_Wetland",36.79235,-80.16526
"6933",26,"SAP",12,0.633,1.022,"EPA",0.6745763,"VAEQ99-0427","Forest_Wetland",36.87209,-82.47342
"6934",26,"SAP",12,0.1,1.022,"EPA",0.9367816,"VAEQ99-0434","Forest_Wetland",37.22255,-78.42409
"6935",39,"SAP",12,0.3,0.929,"EPA",0.7454874,"VAEQ99-0436","Forest_Wetland",36.74819,-79.21667
"6936",33,"SAP",12,1,0.836,"EPA",0.8186047,"VAEQ99-0437","Forest_Wetland",37.04755,-80.72747
"6937",37,"SAP",12,0.367,1.022,"EPA",0.8690037,"VAEQ99-0441","Forest_Wetland",37.22807,-79.35614
"6938",22,"SAP",12,0.333,1.022,"EPA",0.9163498,"VAEQ99-0442","Agriculture",36.74492,-81.64606
"6939",49,"SAP",12,1,1.022,"EPA",0.8583333,"VAEQ99-0443","Forest_Wetland",38.15028,-78.5873
"6940",28,"SAP",12,1,1.022,"EPA",0.7083333,"VAEQ99-0445","Forest_Wetland",36.59609,-77.77278
"6941",44,"SAP",12,0.333,1.022,"EPA",0.9054545,"VAEQ99-0446","Forest_Wetland",36.55797,-78.92692
"6942",28,"SAP",12,0.9,1.022,"EPA",0.8492239,"VAEQ99-0447","Forest_Wetland",36.68899,-80.53131
"6943",24,"CPL",12,0.567,1.022,"EPA",0.9490196,"VAEQ99-0448","Forest_Wetland",37.59437,-76.59531
"6944",36,"SAP",12,0.2,1.022,"EPA",0.9357143,"VAEQ99-0449","Agriculture",37.17479,-79.09649
"6945",29,"SAP",12,0.333,1.022,"EPA",0.8578431,"VAEQ99-0451","Forest_Wetland",37.04922,-79.8299
"6946",21,"SAP",12,0.067,1.022,"EPA",0.8300181,"VAEQ99-0455","Forest_Wetland",39.04457,-77.65984
"6947",54,"SAP",12,0.4,1.022,"EPA",0.8252632,"VAEQ99-0456","Forest_Wetland",37.11116,-79.60538
"6948",24,"SAP",12,1,0.372,"EPA",0.754902,"VAEQ99-0464","Forest_Wetland",37.47776,-78.88221
"6949",31,"SAP",12,0.367,1.022,"EPA",0.8636364,"VAEQ99-0467","Forest_Wetland",36.60681,-82.73862
"6950",51,"SAP",12,0.3,1.022,"EPA",0.8734568,"VAEQ99-0468","Agriculture",38.44949,-78.30489
"6951",41,"SAP",12,0.4,1.022,"EPA",0.9379845,"VAEQ99-0475","Forest_Wetland",39.02172,-78.45979
"6952",30,"SAP",12,1,1.022,"EPA",0.7845659,"VAEQ99-0476","Forest_Wetland",37.62049,-80.1868
"6953",42,"SAP",12,0.267,1.022,"EPA",0.8209524,"VAEQ99-0478","Forest_Wetland",37.99656,-79.71186
"6954",32,"SAP",12,1,1.022,"EPA",0.6255605,"VAEQ99-0479","Forest_Wetland",37.39142,-78.04764
"6955",31,"SAP",12,0.2,1.022,"EPA",0.9296029,"VAEQ99-0482","Agriculture",36.76533,-81.6213
"6956",32,"SAP",12,1,1.022,"EPA",0.8441296,"VAEQ99-0483","Forest_Wetland",37.86697,-78.82201
"6957",36,"SAP",12,0.433,1.022,"EPA",0.6935705,"VAEQ99-0484","Forest_Wetland",37.68947,-78.34529
"6958",34,"SAP",12,1,1.022,"EPA",0.8126464,"VAEQ99-0486","Forest_Wetland",36.65015,-80.44737
"6959",50,"SAP",12,0.333,1.022,"EPA",0.8081937,"VAEQ99-0487","Forest_Wetland",36.98483,-81.18752
"6960",42,"SAP",12,0.5,1.022,"EPA",0.8295218,"VAEQ99-HB13","Forest_Wetland",37.41528,-78.63611
"6961",41,"SAP",12,0.333,1.022,"EPA",0.8137803,"VAEQ99-VA32","Forest_Wetland",37.84505,-78.22958
"6962",28,"SAP",12,0.233,1.022,"EPA",0.8847584,"VAEQ99-VA66","Forest_Wetland",36.80667,-82.44472
"6963",30,"SAP",12,0.1,1.022,"EPA",0.9267823,"VAEQ99-VA99","Forest_Wetland",37.36889,-78.64556
"6964",41,"WMT",8,0.65,1.022,"EPA",0.7410882,"WAZP99-0539","Other",34.52014,-111.7837
"6965",18,"XER",8,0.1,1.022,"EPA",0.5362035,"WAZP99-0551","Other",33.71258,-110.8466
"6966",30,"XER",9,0.1354,1.022,"EPA",0.734657,"WAZP99-0551","Other",33.71258,-110.8466
"6967",36,"WMT",8,0.0667,1.022,"EPA",0.8655804,"WAZP99-0569","Forest_Wetland",33.59193,-109.322
"6968",21,"WMT",8,0.075,0.929,"EPA",0.8126195,"WAZP99-0598","Forest_Wetland",34.29193,-110.8132
"6969",22,"WMT",8,0.2,1.022,"EPA",0.5395538,"WAZP99-0605","Other",33.46021,-109.1817
"6970",32,"WMT",8,0.9,1.022,"EPA",0.6796407,"WAZP99-0619","Other",34.67929,-111.9534
"6971",16,"WMT",9,0.2333,1.022,"EPA",0.7388193,"WAZP99-0632","Forest_Wetland",34.27915,-111.0707
"6972",26,"WMT",10,1,1.022,"EPA",0.4805492,"WAZP99-0632","Forest_Wetland",34.27915,-111.0707
"6973",20,"WMT",9,0.1458,1.022,"EPA",0.748503,"WAZP99-0639","Forest_Wetland",33.75029,-109.216
"6974",25,"WMT",9,0.65,1.022,"EPA",0.5372549,"WAZP99-0645","Forest_Wetland",33.94858,-109.2024
"6975",14,"WMT",9,0.8333,0.465,"EPA",0.8538622,"WAZP99-0648","Other",34.34528,-109.9647
"6976",11,"XER",9,0.4167,1.022,"EPA",0.5333333,"WAZP99-0649","Other",34.55402,-113.5307
"6977",22,"WMT",9,0.1667,1.022,"EPA",0.6468401,"WAZP99-0653","Forest_Wetland",35.91804,-109.3968
"6978",37,"WMT",9,0.3125,1.022,"EPA",0.8185404,"WAZP99-0669","Forest_Wetland",36.35491,-109.1066
"6979",30,"WMT",9,0.6042,1.022,"EPA",0.5306122,"WAZP99-0681","Other",33.23999,-109.191
"6980",16,"WMT",9,0.0417,1.022,"EPA",0.2628571,"WAZP99-0701","Other",35.83849,-109.1131
"6981",32,"WMT",10,0.1429,1.022,"EPA",0.2198732,"WAZP99-0716","Other",34.60769,-111.8295
"6982",35,"WMT",11,0.1042,1.022,"EPA",0.832381,"WAZP99-0716","Other",34.60769,-111.8295
"6983",32,"WMT",10,0.0833,1.022,"EPA",0.8901961,"WAZP99-0722","Forest_Wetland",33.89038,-109.4873
"6984",5,"XER",10,0.0833,1.022,"EPA",0.0848564,"WAZP99-0744","Other",36.73297,-110.5683
"6985",25,"XER",11,0.5625,1.022,"EPA",0.517757,"WAZP99-0750","Other",33.13843,-109.4935
"6986",16,"XER",10,0.3333,1.022,"EPA",0.9255814,"WAZP99-0768","Other",36.1214,-112.0799
"6987",30,"WMT",10,0.0417,0.929,"EPA",0.6783505,"WAZP99-0783","Forest_Wetland",33.56385,-109.1108
"6988",24,"WMT",10,0.25,1.022,"EPA",0.794,"WAZP99-0828","Forest_Wetland",33.86358,-109.3193
"6989",32,"WMT",11,0.1667,1.022,"EPA",0.8407643,"WAZP99-0839","Other",34.35254,-111.9698
"6990",18,"WMT",10,0.0833,1.022,"EPA",0.5814815,"WAZP99-0840","Forest_Wetland",33.85105,-109.1507
"6991",16,"WMT",10,0.4375,1.022,"EPA",0.7274472,"WAZP99-0851","Other",34.11861,-111.2693
"6992",20,"WMT",11,0.5,1.022,"EPA",0.9046729,"WAZP99-0863","Other",33.80028,-110.8365
"6993",29,"WMT",11,0.2083,1.022,"EPA",0.6589595,"WAZP99-0868","Forest_Wetland",34.55062,-111.4026
"6994",21,"WMT",11,0.5,1.022,"EPA",0.8216216,"WAZP99-0876","Other",36.20858,-109.1331
"6995",34,"WMT",11,0.5,1.022,"EPA",0.8631985,"WAZP99-0888","Forest_Wetland",33.68444,-109.3957
"6996",43,"WMT",11,1,1.022,"EPA",0.7584416,"WAZP99-0893","Forest_Wetland",33.92252,-110.9045
"6997",19,"XER",11,0.25,1.022,"EPA",0.8154762,"WAZP99-0906","Other",34.28429,-109.352
"6998",33,"WMT",9,0.0417,1.022,"EPA",0.9278132,"WCAP99-0501","Other",34.54172,-118.7729
"6999",36,"WMT",8,0.15,1.022,"EPA",0.8665298,"WCAP99-0505","Forest_Wetland",40.86244,-122.9017
"7000",48,"WMT",9,0.1,1.022,"EPA",0.9201389,"WCAP99-0505","Forest_Wetland",40.86244,-122.9017
"7001",25,"WMT",8,0.0625,1.022,"EPA",0.9149798,"WCAP99-0506","Other",41.22948,-120.4048
"7002",41,"WMT",9,0.0807,1.022,"EPA",0.9190283,"WCAP99-0509","Forest_Wetland",37.04447,-119.1104
"7003",31,"XER",9,0.0313,1.022,"EPA",0.9317269,"WCAP99-0512","Other",40.03521,-122.6109
"7004",30,"WMT",8,0.125,0.929,"EPA",0.920082,"WCAP99-0515","Forest_Wetland",39.41396,-120.9804
"7005",32,"WMT",8,0.1,1.022,"EPA",0.9279476,"WCAP99-0521","Forest_Wetland",39.81211,-120.6813
"7006",31,"XER",9,0.5,1.022,"EPA",0.8414634,"WCAP99-0527","Other",40.10753,-122.0299
"7007",27,"WMT",8,0.0625,1.022,"EPA",0.7923387,"WCAP99-0534","Other",34.61359,-118.7798
"7008",23,"XER",8,0.05,1.022,"EPA",0.6263982,"WCAP99-0535","Other",34.43957,-118.7591
"7009",27,"WMT",8,0.025,1.022,"EPA",0.9183267,"WCAP99-0536","Other",34.5196,-119.4054
"7010",27,"WMT",8,0.0125,1.022,"EPA",0.7062635,"WCAP99-0539","Forest_Wetland",33.77174,-116.7696
"7011",26,"WMT",8,0.25,1.022,"EPA",0.9461698,"WCAP99-0540","Other",34.65136,-119.1184
"7012",24,"XER",8,0.0125,1.022,"EPA",0.8729167,"WCAP99-0542","Other",34.55085,-120.3583
"7013",35,"WMT",8,0.5,1.022,"EPA",0.6510638,"WCAP99-0550","Forest_Wetland",34.16471,-116.9744
"7014",27,"WMT",8,0.0313,1.022,"EPA",0.7232704,"WCAP99-0552","Other",34.23908,-118.1806
"7015",21,"WMT",8,0.075,1.022,"EPA",0.7249467,"WCAP99-0558","Other",34.49347,-118.457
"7016",28,"WMT",8,0.0521,1.022,"EPA",0.6987179,"WCAP99-0560","Forest_Wetland",34.55841,-119.1408
"7017",31,"WMT",9,0.1,1.022,"EPA",0.759542,"WCAP99-0563","Other",34.34716,-118.0487
"7018",45,"WMT",8,0.2,1.022,"EPA",0.7309237,"WCAP99-0574","Forest_Wetland",41.0483,-122.6553
"7019",23,"WMT",9,0.125,1.022,"EPA",0.5203426,"WCAP99-0581","Forest_Wetland",40.25425,-123.1078
"7020",38,"WMT",9,0.125,1.022,"EPA",0.8446389,"WCAP99-0583","Forest_Wetland",41.70845,-123.1308
"7021",37,"WMT",8,0.0625,0.651,"EPA",0.8438914,"WCAP99-0590","Forest_Wetland",39.18657,-123.5481
"7022",30,"WMT",8,0.15,1.022,"EPA",0.8595745,"WCAP99-0592","Forest_Wetland",41.3626,-122.5187
"7023",37,"WMT",9,0.15,1.022,"EPA",0.8635438,"WCAP99-0593","Forest_Wetland",40.84723,-123.3996
"7024",30,"WMT",10,0.1,1.022,"EPA",0.6854839,"WCAP99-0598","Forest_Wetland",41.24444,-123.328
"7025",25,"WMT",8,0.0313,1.022,"EPA",0.8390023,"WCAP99-0600","Other",40.52712,-124.1702
"7026",29,"WMT",8,0.0938,1.022,"EPA",0.8065268,"WCAP99-0604","Forest_Wetland",41.33837,-122.9178
"7027",26,"WMT",8,0.25,1.022,"EPA",0.8596838,"WCAP99-0605","Forest_Wetland",40.89154,-123.8084
"7028",39,"WMT",8,0.0775,1.022,"EPA",0.8346939,"WCAP99-0606","Forest_Wetland",39.79937,-123.7449
"7029",26,"WMT",8,0.125,1.022,"EPA",0.7599206,"WCAP99-0613","Forest_Wetland",41.88844,-123.4131
"7030",41,"WMT",11,0.09375,1.022,"EPA",0.7939394,"WCAP99-0614","Forest_Wetland",38.54174,-123.0714
"7031",32,"WMT",11,0.04166667,1.022,"EPA",0.8323108,"WCAP99-0618","Forest_Wetland",40.6568,-123.9803
"7032",19,"WMT",8,0.0391,1.022,"EPA",0.9300847,"WCAP99-0619","Forest_Wetland",39.40743,-123.7407
"7033",40,"WMT",9,0.2,0.929,"EPA",0.8863198,"WCAP99-0625","Forest_Wetland",40.85692,-122.4888
"7034",30,"WMT",10,0.5625,1.022,"EPA",0.8737271,"WCAP99-0629","Other",38.69578,-119.8753
"7035",15,"XER",9,0.0625,1.022,"EPA",0.7554672,"WCAP99-0654","Urban",34.16522,-119.0907
"7036",33,"WMT",9,0.15,1.022,"EPA",0.9412955,"WCAP99-0658","Forest_Wetland",33.79824,-116.7483
"7037",32,"WMT",9,0.175,1.022,"EPA",0.6935818,"WCAP99-0669","Forest_Wetland",34.23169,-116.9992
"7038",26,"WMT",10,0.25,1.022,"EPA",0.9212598,"WCAP99-0674","Other",34.17617,-116.9839
"7039",21,"WMT",10,0.2,1.022,"EPA",0.7578125,"WCAP99-0679","Other",33.13163,-116.6544
"7040",21,"WMT",10,1,1.022,"EPA",0.8287462,"WCAP99-0682","Other",34.57066,-118.3897
"7041",34,"WMT",10,0.0417,1.022,"EPA",0.7418699,"WCAP99-0683","Other",34.43952,-119.0762
"7042",36,"WMT",9,0.0714,1.022,"EPA",0.9057377,"WCAP99-0742","Forest_Wetland",38.16542,-120.0347
"7043",38,"WMT",9,0.1875,1.022,"EPA",0.9208925,"WCAP99-0744","Forest_Wetland",40.81571,-121.7219
"7044",21,"XER",9,0.0375,1.022,"EPA",0.7125506,"WCAP99-0746","Other",34.39548,-119.0751
"7045",35,"XER",9,0.2083,1.022,"EPA",0.8548057,"WCAP99-0747","Other",39.71635,-121.6353
"7046",8,"XER",9,0.0875,1.022,"EPA",0.3029661,"WCAP99-0748","Urban",37.72768,-122.1689
"7047",28,"WMT",9,0.9444,1.022,"EPA",0.8440546,"WCAP99-0750","Forest_Wetland",40.7548,-123.7398
"7048",29,"WMT",9,0.2188,1.022,"EPA",0.7753479,"WCAP99-0755","Forest_Wetland",41.33699,-122.4079
"7049",35,"WMT",9,0.0417,1.022,"EPA",0.9315895,"WCAP99-0756","Forest_Wetland",41.49024,-122.029
"7050",32,"WMT",10,0.0833,1.022,"EPA",0.7779851,"WCAP99-0756","Forest_Wetland",41.49024,-122.029
"7051",25,"WMT",9,0.4583,1.022,"EPA",0.8269618,"WCAP99-0758","Other",37.54998,-118.7596
"7052",42,"WMT",9,0.1563,1.022,"EPA",0.9241803,"WCAP99-0759","Forest_Wetland",40.43368,-120.7244
"7053",45,"WMT",9,0.15,1.022,"EPA",0.950431,"WCAP99-0760","Forest_Wetland",38.57735,-120.544
"7054",28,"WMT",9,0.8125,1.022,"EPA",0.703629,"WCAP99-0761","Forest_Wetland",41.66347,-123.2766
"7055",16,"XER",10,0.0125,1.022,"EPA",0.9502075,"WCAP99-0764","Other",36.05408,-118.9936
"7056",37,"WMT",9,0.0781,1.022,"EPA",0.9045643,"WCAP99-0768","Other",40.62567,-122.956
"7057",23,"WMT",9,1,1.022,"EPA",0.8709677,"WCAP99-0777","Forest_Wetland",34.25461,-118.0852
"7058",32,"WMT",9,0.1875,1.022,"EPA",0.7884232,"WCAP99-0779","Forest_Wetland",34.66959,-119.754
"7059",18,"WMT",9,0.1565,1.022,"EPA",0.6403162,"WCAP99-0780","Forest_Wetland",32.92981,-116.559
"7060",8,"XER",9,0.025,1.022,"EPA",0.8031809,"WCAP99-0785","Agriculture",34.67473,-120.5142
"7061",33,"WMT",9,0.2,1.022,"EPA",0.8076923,"WCAP99-0794","Forest_Wetland",33.72962,-116.6735
"7062",18,"WMT",9,0.0125,1.022,"EPA",0.9063098,"WCAP99-0795","Other",34.6408,-119.0809
"7063",46,"WMT",9,0.175,1.022,"EPA",0.9182004,"WCAP99-0796","Forest_Wetland",34.68351,-119.7987
"7064",37,"WMT",9,0.15,1.022,"EPA",0.887931,"WCAP99-0798","Forest_Wetland",33.33669,-116.8285
"7065",25,"XER",9,0.05,1.022,"EPA",0.926078,"WCAP99-0803","Forest_Wetland",34.42131,-119.3806
"7066",26,"WMT",9,0.0625,1.022,"EPA",0.9719439,"WCAP99-0806","Other",34.14972,-117.1331
"7067",41,"WMT",9,0.125,1.022,"EPA",0.936345,"WCAP99-0809","Other",34.5515,-119.2081
"7068",28,"XER",9,0.125,1.022,"EPA",0.9232365,"WCAP99-0810","Forest_Wetland",38.87519,-122.8817
"7069",36,"WMT",9,0.1575,1.022,"EPA",0.8384458,"WCAP99-0811","Forest_Wetland",41.57212,-123.6405
"7070",31,"WMT",9,0.125,1.022,"EPA",0.8970588,"WCAP99-0812","Forest_Wetland",40.68862,-122.9323
"7071",26,"WMT",9,0.2,0.929,"EPA",0.921371,"WCAP99-0816","Other",39.58789,-122.9165
"7072",30,"WMT",9,0.0781,1.022,"EPA",0.8526316,"WCAP99-0824","Forest_Wetland",41.19708,-122.5297
"7073",41,"WMT",9,0.0625,1.022,"EPA",0.9074447,"WCAP99-0825","Forest_Wetland",40.49018,-123.6127
"7074",39,"WMT",9,0.0625,1.022,"EPA",0.8915663,"WCAP99-0831","Forest_Wetland",40.6977,-123.3643
"7075",37,"WMT",9,0.4375,1.022,"EPA",0.8997955,"WCAP99-0832","Forest_Wetland",39.65009,-123.6081
"7076",38,"WMT",9,0.0769,1.022,"EPA",0.8383838,"WCAP99-0833","Forest_Wetland",41.8617,-122.2077
"7077",30,"WMT",9,0.25,1.022,"EPA",0.5925156,"WCAP99-0835","Forest_Wetland",38.36687,-122.9561
"7078",28,"WMT",10,0.15,1.022,"EPA",0.7935484,"WCAP99-0837","Forest_Wetland",39.8693,-123.0509
"7079",36,"WMT",9,0.175,1.022,"EPA",0.7458333,"WCAP99-0838","Forest_Wetland",40.72861,-124.0601
"7080",39,"WMT",9,0.3542,1.022,"EPA",0.9120654,"WCAP99-0843","Forest_Wetland",40.44593,-122.9463
"7081",43,"WMT",10,0.075,1.022,"EPA",0.875,"WCAP99-0844","Forest_Wetland",40.31673,-123.9976
"7082",29,"WMT",11,0.0375,1.022,"EPA",0.8694853,"WCAP99-0857","Forest_Wetland",41.8443,-123.1927
"7083",37,"WMT",9,0.075,1.022,"EPA",0.9386503,"WCAP99-0862","Forest_Wetland",40.98044,-122.5073
"7084",22,"XER",11,0.1666667,1.022,"EPA",0.6303901,"WCAP99-0867","Urban",37.89266,-122.1038
"7085",47,"XER",9,0.2,1.022,"EPA",0.8423237,"WCAP99-0883","Forest_Wetland",37.04453,-121.7286
"7086",35,"WMT",11,0.21875,1.022,"EPA",0.952,"WCAP99-0885","Other",38.22008,-120.4698
"7087",11,"XER",9,0.1,1.022,"EPA",0.8425721,"WCAP99-0888","Other",33.45407,-117.3018
"7088",23,"WMT",9,0.4286,0.929,"EPA",0.7672584,"WCAP99-0891","Other",34.65926,-119.1425
"7089",27,"WMT",9,0.075,1.022,"EPA",0.8476954,"WCAP99-0895","Forest_Wetland",34.1869,-117.0076
"7090",19,"WMT",9,0.0125,1.022,"EPA",0.9665354,"WCAP99-0896","Other",34.28771,-118.2301
"7091",27,"XER",9,0.175,1.022,"EPA",0.8152753,"WCAP99-0898","Other",34.59402,-120.1938
"7092",20,"XER",9,0.125,1.022,"EPA",0.935743,"WCAP99-0899","Other",34.82946,-120.5492
"7093",15,"WMT",10,0.05,0.929,"EPA",0.8672032,"WCAP99-0900","Other",33.33052,-116.8151
"7094",29,"WMT",10,0.0417,1.022,"EPA",0.855102,"WCAP99-0988","Forest_Wetland",40.67583,-121.7281
"7095",25,"XER",10,0.8333,1.022,"EPA",0.974359,"WCAP99-0989","Forest_Wetland",33.91889,-117.6078
"7096",25,"WMT",10,0.05,1.022,"EPA",0.7832031,"WCAP99-1000","Other",41.74725,-122.6265
"7097",27,"WMT",10,0.125,1.022,"EPA",0.8630137,"WCAP99-1002","Forest_Wetland",36.22779,-118.1619
"7098",34,"WMT",10,0.1875,1.022,"EPA",0.747012,"WCAP99-1005","Forest_Wetland",41.11777,-123.8151
"7099",27,"WMT",10,0.1333,1.022,"EPA",0.952,"WCAP99-1008","Forest_Wetland",34.18128,-116.912
"7100",17,"WMT",10,0.1625,1.022,"EPA",0.9874214,"WCAP99-1013","Other",34.10098,-117.0107
"7101",15,"XER",10,0.0625,1.022,"EPA",0.5126214,"WCAP99-1014","Other",32.83213,-116.7265
"7102",15,"WMT",10,0.225,1.022,"EPA",0.6479482,"WCAP99-1018","Other",33.12423,-116.6816
"7103",26,"WMT",10,0.1,1.022,"EPA",0.8008299,"WCAP99-1020","Other",34.25257,-117.5317
"7104",31,"WMT",10,0.0625,1.022,"EPA",0.7159091,"WCAP99-1021","Forest_Wetland",34.63193,-118.5298
"7105",14,"WMT",10,0.05,1.022,"EPA",0.729207,"WCAP99-1027","Other",34.72654,-119.0284
"7106",37,"WMT",10,0.1875,1.022,"EPA",0.8438819,"WCAP99-1028","Other",34.74721,-119.7156
"7107",33,"WMT",10,0.0125,1.022,"EPA",0.9230769,"WCAP99-1035","Other",34.73287,-119.6764
"7108",20,"WMT",10,0.05,1.022,"EPA",0.7118644,"WCAP99-1043","Other",34.17289,-117.1806
"7109",32,"WMT",10,0.5,1.022,"EPA",0.8174442,"WCAP99-1046","Forest_Wetland",34.5365,-119.836
"7110",31,"WMT",10,0.1,1.022,"EPA",0.8919492,"WCAP99-1050","Forest_Wetland",39.71181,-122.8409
"7111",24,"WMT",10,0.6667,1.022,"EPA",0.9583333,"WCAP99-1051","Forest_Wetland",40.93151,-124.0793
"7112",34,"WMT",10,0.875,1.022,"EPA",0.7301255,"WCAP99-1055","Forest_Wetland",40.90353,-123.0137
"7113",30,"WMT",10,0.125,1.022,"EPA",0.9,"WCAP99-1056","Forest_Wetland",40.29079,-123.4548
"7114",31,"WMT",10,0.075,1.022,"EPA",0.9300412,"WCAP99-1057","Forest_Wetland",40.49014,-124.0023
"7115",29,"WMT",10,0.325,1.022,"EPA",0.8687351,"WCAP99-1060","Forest_Wetland",41.39686,-123.8301
"7116",46,"WMT",10,0.05,1.022,"EPA",0.9308943,"WCAP99-1062","Other",40.60279,-122.9111
"7117",36,"WMT",10,0.1,1.022,"EPA",0.822,"WCAP99-1063","Forest_Wetland",40.16947,-124.04
"7118",38,"WMT",10,0.15,1.022,"EPA",0.9450758,"WCAP99-1064","Other",41.81902,-122.815
"7119",39,"XER",10,0.35,1.022,"EPA",0.9057377,"WCAP99-1065","Forest_Wetland",39.44159,-122.8202
"7120",30,"WMT",10,0.3333,1.022,"EPA",0.876494,"WCAP99-1066","Forest_Wetland",41.15445,-123.569
"7121",27,"WMT",10,0.375,1.022,"EPA",0.9033613,"WCAP99-1067","Other",41.3289,-122.8433
"7122",19,"WMT",10,0.15,1.022,"EPA",0.9256018,"WCAP99-1071","Other",39.70044,-122.8113
"7123",38,"WMT",10,0.075,1.022,"EPA",0.9389002,"WCAP99-1074","Forest_Wetland",40.59509,-123.9184
"7124",34,"WMT",10,0.1667,1.022,"EPA",0.9052419,"WCAP99-1075","Forest_Wetland",40.03758,-123.8814
"7125",32,"WMT",10,0.1,1.022,"EPA",0.9530075,"WCAP99-1079","Forest_Wetland",41.13503,-122.8037
"7126",21,"WMT",10,0.1,1.022,"EPA",0.9753086,"WCAP99-1091","Forest_Wetland",41.05071,-122.9337
"7127",32,"WMT",10,0.1875,1.022,"EPA",0.8316008,"WCAP99-1092","Forest_Wetland",40.22275,-123.7206
"7128",33,"WMT",10,0.0667,1.022,"EPA",0.8890909,"WCAP99-1096","Forest_Wetland",37.0851,-122.2474
"7129",30,"WMT",10,0.1429,1.022,"EPA",0.914,"WCAP99-1100","Forest_Wetland",41.09208,-122.2013
"7130",34,"WMT",11,0.625,1.022,"EPA",0.7525151,"WCAP99-1102","Other",34.69526,-119.9091
"7131",17,"XER",10,0.0125,1.022,"EPA",0.9131274,"WCAP99-1104","Forest_Wetland",37.46309,-119.9487
"7132",23,"WMT",10,0.15,1.022,"EPA",0.9258555,"WCAP99-1106","Forest_Wetland",40.61985,-124.0302
"7133",34,"WMT",10,0.125,1.022,"EPA",0.8099808,"WCAP99-1111","Forest_Wetland",41.99178,-124.181
"7134",11,"XER",10,0.1125,1.022,"EPA",0.6238739,"WCAP99-1125","Other",33.09896,-117.1288
"7135",34,"WMT",10,0.2,1.022,"EPA",0.956341,"WCAP99-1127","Other",34.18401,-117.2588
"7136",11,"XER",10,0.2222,1.022,"EPA",0.9634615,"WCAP99-1131","Other",33.0682,-117.1687
"7137",14,"WMT",10,0.025,1.022,"EPA",0.6688453,"WCAP99-1132","Forest_Wetland",34.13332,-116.8429
"7138",19,"WMT",11,0.3125,1.022,"EPA",0.872549,"WCAP99-R001","Other",34.50505,-119.2789
"7139",32,"WMT",11,0.5,1.022,"EPA",0.9130435,"WCAP99-R003","Other",39.53821,-122.8617
"7140",26,"WMT",11,0.3,1.022,"EPA",0.8871287,"WCAP99-R008","Forest_Wetland",39.49372,-122.8641
"7141",37,"WMT",11,0.08333333,1.022,"EPA",0.7114228,"WCAP99-R011","Forest_Wetland",40.93566,-123.1558
"7142",33,"WMT",11,0.04166667,1.022,"EPA",0.8784067,"WCAP99-R012","Forest_Wetland",40.23868,-123.0826
"7143",37,"WMT",11,0.2,1.022,"EPA",0.8366142,"WCAP99-R014","Forest_Wetland",40.24003,-123.0842
"7144",36,"WMT",11,0.0625,1.022,"EPA",0.8777555,"WCAP99-R016","Forest_Wetland",40.48849,-123.028
"7145",35,"WMT",11,0.625,1.022,"EPA",0.8951613,"WCAP99-R022","Forest_Wetland",39.98427,-123.052
"7146",33,"WMT",11,0.225,1.022,"EPA",0.8242678,"WCAP99-R026","Forest_Wetland",41.84996,-124.0333
"7147",34,"WMT",11,0.2,1.022,"EPA",0.9345603,"WCAP99-R029","Forest_Wetland",41.8082,-124.1122
"7148",34,"WMT",11,0.0375,1.022,"EPA",0.8784861,"WCAP99-R036","Forest_Wetland",40.15931,-123.4
